78	29	77	76	84	60	100	58	74	52	25	79	67	65	39	62	21	29	74	89	61	48	68	45	43	88	93	77	23	76	85	36	61	98	42	93	34	39	22	73	98	78	94	85	32	53	50	66	48	85
59	42	68	75	25	51	31	81	26	94	91	83	83	100	98	63	30	51	47	83	46	55	32	55	83	24	36	85	56	78	24	95	52	38	91	22	56	35	46	63	95	46	91	71	52	81	88	100	70	98
57	96	66	51	80	86	60	26	73	97	34	73	50	59	53	40	43	41	24	60	22	81	58	68	53	64	27	59	28	85	44	69	32	98	70	85	52	32	48	50	86	57	26	77	31	67	88	58	100	68
71	40	96	23	81	75	61	32	61	30	70	51	47	50	45	68	39	36	62	35	37	35	86	54	98	82	66	61	28	55	84	68	56	57	36	33	89	55	90	59	42	56	57	34	42	50	49	79	73	61
94	37	69	53	76	26	45	54	63	78	69	31	71	23	83	69	29	45	41	37	39	88	39	88	32	50	88	76	67	87	77	76	70	99	62	70	26	97	34	46	99	70	46	25	65	47	84	20	73	69
25	82	92	39	20	38	21	72	66	43	46	37	72	24	67	74	24	94	61	25	20	51	52	46	45	29	25	78	26	93	90	66	30	51	41	81	66	35	98	29	30	47	60	77	48	20	28	55	72	37
47	39	99	41	20	41	35	48	91	66	27	61	94	22	75	95	38	93	51	49	72	20	38	27	32	57	20	27	84	64	60	79	69	86	67	97	32	62	58	35	39	71	77	61	97	43	51	81	46	90
27	99	75	47	60	49	21	76	45	58	58	79	32	37	34	30	79	79	56	29	41	73	94	95	90	24	21	99	34	24	51	55	82	73	75	29	93	75	47	86	42	69	23	58	96	73	49	64	53	65
34	91	82	88	45	54	32	26	72	74	49	32	42	79	50	21	93	35	85	60	54	39	66	85	36	33	59	69	26	40	51	80	55	99	47	33	71	66	48	58	26	93	34	78	86	35	89	79	68	20
68	73	96	98	65	62	23	24	32	26	34	57	44	78	51	92	96	100	25	22	96	41	100	63	83	36	23	23	49	88	53	62	65	53	72	30	88	66	70	71	39	80	28	27	73	64	67	79	83	51
29	72	77	22	22	91	82	30	72	68	93	24	33	35	28	62	94	52	68	73	83	57	95	86	64	60	61	33	38	75	88	93	60	43	58	22	72	82	24	90	87	54	29	37	87	34	59	66	49	93
42	94	44	93	29	88	63	74	31	31	96	44	38	82	95	47	47	22	50	51	92	44	79	75	87	50	62	21	30	59	20	89	47	100	86	55	25	38	60	55	83	45	31	43	41	54	46	38	86	99
84	39	68	53	30	41	56	54	83	94	89	94	93	40	52	52	65	91	94	58	73	57	79	57	34	75	69	54	85	53	63	83	96	54	42	32	38	78	72	70	50	84	27	80	99	24	23	88	23	64
49	95	76	69	81	93	24	95	41	91	25	41	35	74	55	88	47	92	83	28	42	92	33	27	83	83	67	94	60	39	46	33	29	40	84	67	41	22	22	90	97	60	47	63	26	63	57	38	99	61
93	90	68	30	65	30	67	49	68	95	85	73	43	21	54	80	37	25	52	43	49	26	41	91	78	45	76	29	82	85	42	65	59	88	53	51	86	44	79	59	68	91	43	99	79	45	42	29	40	85
88	97	57	30	38	62	65	65	97	29	84	86	90	57	51	46	65	95	46	95	82	36	60	100	32	98	96	68	83	61	39	28	98	68	83	66	71	47	100	88	54	67	99	78	47	89	66	70	64	68
51	76	86	29	64	34	68	30	94	50	44	68	37	55	25	82	58	26	75	40	38	93	59	87	67	75	62	20	63	42	53	46	35	94	84	21	91	71	79	91	67	58	88	39	91	39	64	99	95	79
54	58	23	77	60	58	61	79	51	31	30	35	31	68	53	99	95	71	58	83	88	23	20	29	85	47	85	64	41	84	60	68	48	92	94	79	92	91	39	47	23	80	79	58	33	90	25	79	51	26
98	82	26	65	38	62	70	36	93	34	62	68	69	90	99	99	25	32	46	24	31	86	20	40	83	67	61	50	36	51	55	83	20	91	65	38	43	21	96	52	42	22	60	73	71	31	70	72	41	37
89	54	96	83	32	67	56	30	27	91	45	88	52	36	88	61	60	69	57	62	21	34	72	100	64	24	69	55	73	100	50	52	95	55	26	68	35	83	55	98	69	84	88	52	46	57	53	90	23	69
83	85	94	84	29	29	21	70	21	74	96	21	64	74	29	45	46	87	62	31	93	27	37	96	65	88	81	20	92	42	81	51	22	30	88	38	38	99	87	75	85	79	60	52	94	60	47	78	79	90
91	46	67	47	46	68	28	34	93	52	71	54	42	84	40	24	67	55	67	68	98	37	27	25	74	58	33	98	31	83	26	51	91	27	20	31	57	65	56	63	49	54	29	37	68	22	30	87	70	57
28	64	53	92	32	34	25	67	74	93	67	31	29	52	63	84	83	80	100	52	42	64	78	61	33	47	40	40	57	52	36	48	84	95	44	48	91	63	41	81	87	48	32	43	29	54	94	67	70	42
29	98	81	26	64	78	87	29	95	38	26	20	74	76	48	25	68	62	87	92	37	88	47	95	68	47	22	65	39	25	33	38	72	81	52	84	33	99	93	96	53	69	70	25	91	23	68	47	54	79
63	37	58	80	52	79	77	51	70	86	94	74	55	94	96	26	98	93	96	76	43	43	51	20	35	32	29	89	66	73	52	93	62	69	83	72	59	20	24	61	42	54	64	91	23	65	61	66	26	22
94	20	47	23	50	91	36	60	31	64	54	56	87	58	43	71	35	46	60	89	58	67	60	45	64	57	28	45	29	100	62	52	55	73	86	22	77	56	41	86	87	42	64	33	40	20	60	32	54	30
47	64	44	50	99	90	61	60	55	24	86	40	22	94	25	76	92	27	67	51	23	89	79	40	56	37	75	73	68	98	22	97	33	79	47	36	34	21	43	60	83	72	73	54	95	86	81	38	56	61
64	52	64	20	33	79	95	24	78	61	65	29	69	75	75	78	50	56	78	45	97	41	29	69	77	44	34	90	31	31	94	69	96	81	39	24	68	85	75	85	50	87	80	42	63	24	33	92	34	36
62	42	43	82	43	77	41	28	48	68	65	60	72	21	100	98	53	82	30	93	63	77	32	31	97	71	89	52	49	65	43	96	86	48	53	88	85	68	39	44	36	64	93	99	33	55	25	50	33	93
28	53	65	85	81	96	29	93	44	45	39	53	53	85	27	86	55	78	32	92	82	67	75	58	81	76	40	23	92	52	25	96	30	71	39	22	100	34	92	87	38	93	42	91	32	23	54	80	63	89
23	38	64	95	81	86	27	55	92	87	74	37	39	100	57	74	88	84	29	87	97	46	27	96	98	63	67	26	40	61	59	31	82	29	64	94	44	31	84	44	34	100	85	50	22	98	70	42	85	51
34	88	39	20	52	73	34	96	33	43	88	26	98	84	55	90	46	27	66	24	25	90	43	67	50	65	54	24	63	77	41	27	98	75	49	96	68	59	23	83	36	53	94	59	27	54	88	68	92	94
69	83	74	67	58	37	29	98	98	34	37	20	33	52	47	76	97	73	78	45	21	74	86	89	21	88	77	54	54	66	37	62	77	28	47	23	60	20	44	73	57	96	28	89	40	92	71	20	22	98
94	65	83	37	59	72	50	73	69	23	55	75	31	61	92	84	95	48	47	85	65	84	60	60	51	57	48	96	82	71	48	72	72	69	51	86	22	93	24	72	36	33	96	83	26	75	94	70	76	60
58	97	31	55	29	59	53	63	93	26	87	40	81	41	38	98	93	63	68	62	59	42	47	93	52	59	62	53	26	91	36	89	70	45	61	46	39	68	97	30	91	57	71	88	26	53	96	95	40	55
66	98	77	22	36	99	83	62	49	98	47	57	36	20	28	95	72	28	69	61	20	94	46	39	96	94	77	85	23	37	75	69	39	64	58	23	53	90	29	49	22	100	30	45	65	32	73	93	59	56
69	67	24	58	32	84	43	46	45	40	44	41	79	23	53	69	28	95	20	44	88	67	81	88	69	80	67	67	26	69	82	30	91	21	23	36	29	48	50	88	50	57	70	51	58	33	49	73	92	42
80	60	69	95	89	37	38	95	29	37	30	34	84	49	27	38	22	38	38	89	53	61	49	99	22	62	77	95	65	91	46	36	66	55	70	55	100	21	81	53	51	20	26	95	86	94	22	79	73	100
87	73	22	24	47	69	89	99	32	56	75	60	92	86	41	54	37	96	33	49	41	47	62	52	49	32	61	97	54	24	76	38	82	64	59	42	29	23	64	89	55	31	95	96	84	40	21	52	54	85
41	54	92	71	38	33	41	89	72	93	67	93	91	42	29	51	96	64	93	98	28	53	49	30	99	20	21	99	80	68	83	74	96	45	88	38	87	60	27	88	45	45	72	48	69	80	47	59	26	63
68	57	44	92	87	46	64	21	65	77	46	99	75	22	53	25	57	59	61	36	27	99	80	34	80	55	32	82	54	53	81	94	76	44	50	54	75	77	72	45	24	55	24	37	50	61	36	37	91	42
44	42	20	42	47	88	95	69	86	31	51	67	77	63	72	32	45	47	99	46	26	93	57	38	21	28	99	36	53	62	72	40	33	37	65	55	27	59	76	35	97	71	79	93	50	68	89	65	78	34
82	93	42	30	54	40	32	57	28	74	33	39	56	61	42	59	79	64	82	32	80	84	98	87	97	95	89	57	71	39	35	25	56	23	98	48	33	56	48	80	90	31	82	57	45	22	69	79	69	92
42	96	65	91	63	78	64	100	47	26	45	63	55	58	28	30	20	36	24	46	86	30	30	58	99	33	40	39	49	38	68	59	33	34	23	28	96	51	95	32	47	83	31	57	81	90	88	85	35	79
39	68	74	35	90	97	68	42	22	58	77	76	92	27	52	47	65	37	77	34	60	81	95	24	85	36	84	78	68	57	22	58	41	37	93	67	77	23	53	60	44	85	84	33	40	53	79	74	97	30
93	63	40	40	36	72	89	93	72	26	64	20	59	61	83	82	35	55	98	54	58	67	25	83	55	64	40	43	60	73	32	86	58	39	80	54	27	99	26	56	37	23	58	38	69	85	66	88	39	81
42	67	46	57	53	70	46	59	75	43	27	74	88	50	41	27	86	30	84	84	83	94	46	36	56	44	58	75	41	72	69	45	54	83	20	45	70	31	38	46	80	54	24	46	56	36	48	99	29	98
24	56	50	55	50	61	55	88	82	53	55	28	22	69	40	49	50	72	63	80	48	37	83	29	61	48	20	49	85	100	46	47	68	60	63	85	65	64	99	42	96	53	24	71	81	67	29	97	61	66
43	75	24	47	85	23	85	34	98	68	60	62	30	75	46	85	75	36	28	91	53	80	76	49	50	47	92	23	30	23	79	82	38	42	35	32	80	41	56	36	41	74	73	49	27	83	99	55	77	48
43	60	44	61	91	38	94	72	73	92	85	94	81	32	83	79	49	88	72	58	38	31	25	71	71	34	66	90	87	29	20	92	62	96	20	90	47	63	32	53	65	66	52	87	48	90	54	38	63	24
100	97	78	73	93	62	22	28	64	49	59	72	67	46	85	35	66	23	47	54	49	28	56	88	94	88	74	49	35	92	21	98	88	83	45	90	67	62	56	93	36	42	69	55	43	66	60	84	79	67
70	96	82	56	33	45	98	22	28	96	40	42	49	77	82	48	76	84	37	90	90	87	91	92	75	38	31	46	100	67	64	31	24	65	71	74	55	40	85	35	84	71	61	68	84	35	98	62	65	43
22	77	42	92	41	41	93	50	66	93	31	22	73	46	42	44	86	44	43	22	36	51	63	70	29	70	67	26	83	90	31	37	43	83	37	43	48	79	97	35	29	80	22	51	32	75	61	69	20	45
99	38	36	28	56	97	99	62	57	66	35	82	60	42	65	97	21	99	55	20	96	87	59	82	72	97	38	76	76	83	81	85	62	61	72	27	73	76	93	54	64	76	99	26	38	80	87	27	97	45
49	38	25	64	54	76	59	66	73	38	87	71	31	92	93	20	100	93	98	64	42	96	49	42	34	98	20	55	61	29	98	72	78	80	44	94	54	38	70	21	97	69	98	77	36	64	40	69	92	98
94	68	52	76	29	26	94	94	33	91	71	50	85	58	98	77	39	63	28	89	56	29	82	94	48	81	57	62	96	85	72	46	87	87	73	36	43	74	84	92	50	82	50	62	86	91	40	99	49	36
93	76	46	24	37	72	37	59	52	36	99	83	29	34	34	71	44	59	43	49	35	58	51	65	31	57	55	99	53	59	51	63	34	54	58	34	80	96	93	51	60	46	61	27	70	22	99	50	56	83
57	53	37	92	38	40	82	36	58	34	28	23	74	22	73	94	31	80	78	64	24	67	70	95	46	68	30	38	76	80	73	91	44	35	56	64	77	36	26	76	61	81	88	37	55	64	50	28	91	56
70	64	36	68	37	99	52	96	35	94	75	40	90	69	73	21	67	31	75	39	85	24	45	92	63	40	24	64	98	47	86	71	57	38	90	100	31	63	55	79	64	68	38	26	49	38	44	85	83	25
68	51	70	75	96	88	75	93	39	97	38	85	86	24	32	78	48	55	36	97	60	95	80	39	67	61	46	95	80	100	91	47	89	31	72	25	67	98	43	89	70	20	79	68	57	53	84	41	84	63
27	99	44	94	76	53	90	50	87	59	93	45	74	83	70	49	100	96	49	45	98	64	56	88	87	36	71	61	87	72	35	82	55	52	33	45	88	24	23	46	88	28	26	80	87	91	34	26	87	92
29	54	59	48	24	99	91	39	56	67	97	70	58	83	52	74	43	72	60	79	41	54	40	39	72	83	25	47	75	24	61	54	40	34	27	22	73	60	47	87	68	47	24	87	36	38	65	63	37	56
89	84	23	43	93	73	88	83	20	92	48	40	27	21	77	96	66	45	74	51	90	81	95	34	89	70	60	36	43	29	60	79	56	32	50	93	84	88	84	69	25	87	37	55	45	77	91	45	70	71
26	20	68	97	97	25	56	69	84	63	40	48	99	51	68	60	42	54	85	58	27	92	45	54	25	51	53	61	49	29	93	97	50	79	45	90	40	38	30	59	59	64	36	81	86	68	36	91	24	38
73	89	86	97	67	89	71	86	52	86	100	87	77	88	36	58	99	42	78	41	20	97	40	80	69	100	28	100	74	91	45	41	78	29	53	44	41	82	42	60	78	81	85	31	38	60	81	36	66	47
68	68	67	98	58	66	28	95	70	74	22	33	96	76	29	34	97	81	78	47	30	56	79	83	41	44	69	24	73	25	89	94	60	70	66	80	32	69	28	99	42	29	24	20	28	66	28	70	81	41
54	98	86	77	61	36	98	28	66	64	87	72	88	73	81	36	92	49	70	44	32	42	62	96	36	34	87	20	42	93	48	79	27	39	23	100	72	82	90	49	37	56	49	89	99	52	75	50	69	79
77	43	40	34	43	24	66	50	28	41	43	52	95	63	45	68	83	72	56	39	58	56	24	24	83	51	25	77	46	37	88	64	84	71	27	88	88	46	46	27	44	45	65	62	26	73	87	60	84	24
77	98	24	70	82	76	66	50	37	45	95	94	58	53	70	99	69	38	47	92	78	75	55	98	72	90	51	57	97	62	68	44	77	72	80	32	24	73	48	64	55	57	59	52	89	49	72	30	25	53
99	70	49	27	66	33	41	54	70	76	60	88	67	29	49	74	21	95	33	77	38	37	45	84	57	46	61	58	64	31	42	74	86	75	85	91	23	80	38	28	90	77	35	71	56	58	72	56	68	52
38	56	64	38	28	89	71	25	28	77	85	30	94	66	46	46	35	84	77	73	56	58	48	45	53	82	70	56	74	26	65	23	31	42	79	89	69	30	79	86	51	34	77	43	28	68	55	42	87	91
60	98	70	21	48	87	26	78	75	50	58	72	71	65	79	32	67	50	30	86	94	41	45	57	50	64	22	61	68	27	81	91	48	67	67	95	67	20	59	48	29	68	92	33	63	28	28	29	44	42
23	58	41	51	89	66	67	58	46	63	73	83	28	60	27	58	64	62	41	96	28	82	84	55	98	97	63	36	88	96	48	65	57	52	88	46	43	29	53	20	98	89	51	86	25	53	89	95	58	95
30	69	42	73	29	99	60	88	28	42	94	52	21	78	46	25	41	68	40	87	70	46	86	68	94	45	24	100	62	89	28	50	31	77	80	27	79	38	33	90	53	33	72	51	36	85	56	58	38	100
43	49	98	97	55	54	60	63	54	21	51	99	39	32	74	58	51	46	94	22	21	66	62	64	58	36	96	65	37	80	27	20	27	49	22	52	50	97	70	92	36	74	83	44	51	86	62	39	79	30
50	29	85	44	32	79	31	80	85	62	32	58	63	54	41	76	21	60	28	37	36	61	66	25	87	55	62	53	50	80	60	80	73	97	50	22	91	56	21	48	46	70	25	85	51	39	43	27	53	36
74	37	67	90	21	94	87	56	23	76	55	86	95	77	49	46	70	93	87	43	32	100	47	81	79	22	22	50	90	60	75	32	81	67	78	35	39	71	99	22	37	24	86	99	20	81	48	72	28	20
52	96	86	99	72	43	93	54	24	57	32	55	40	59	29	33	88	68	63	28	83	22	57	22	80	42	79	90	29	29	72	86	99	93	46	41	28	100	85	72	47	49	53	74	23	80	32	23	25	94
81	94	100	21	63	87	84	23	94	50	98	66	49	32	58	24	52	73	37	91	66	21	67	33	52	43	25	62	38	44	48	46	89	59	73	60	96	98	83	52	40	91	74	75	92	79	99	74	32	64
27	50	26	97	43	72	62	96	65	54	90	52	54	98	70	39	91	71	78	55	85	53	58	27	25	38	24	46	49	84	63	56	42	38	41	51	86	94	37	75	64	25	82	32	25	72	27	48	89	37
