92	38	49	78	51	40	98	86	53	24	35	78	59	89	33	93	95	88	54	71	35	82	72	93	44	31	42	90	36	67	56	58	57	25	62	94	97	97	40	94	62	23	27	70	50	37	51	51	78	71
26	97	99	72	70	20	92	86	98	87	31	72	58	30	92	75	20	53	36	76	93	65	86	76	27	37	60	27	57	100	41	65	28	56	34	58	95	26	77	51	47	89	65	20	26	42	97	49	55	56
75	22	61	45	62	47	42	97	69	44	66	22	43	69	93	45	21	52	48	73	25	31	74	75	69	63	84	72	32	82	67	40	89	21	28	83	36	54	26	40	82	43	51	77	62	96	92	27	20	91
90	78	96	26	89	54	54	52	78	55	80	86	94	33	37	69	88	89	62	52	33	51	39	20	83	85	56	39	81	77	46	95	78	55	43	88	21	64	96	61	43	90	84	57	52	38	99	96	22	63
77	78	27	83	21	82	90	63	60	56	47	28	76	91	35	40	73	69	33	98	48	52	80	98	63	55	30	55	60	64	98	24	44	91	73	28	96	92	50	22	84	72	93	83	66	23	47	80	100	32
91	68	31	54	65	68	47	67	67	77	25	45	80	89	88	89	92	63	71	53	93	25	74	80	40	92	99	34	95	91	39	88	56	33	81	78	92	90	69	90	58	34	82	85	29	29	71	98	45	39
51	27	46	53	69	78	33	99	39	35	79	91	47	93	88	78	88	77	73	91	73	70	96	33	72	82	58	93	23	23	24	71	54	93	96	86	51	48	67	49	68	50	65	31	85	66	49	47	43	91
23	90	32	45	34	48	77	65	84	60	53	32	71	54	78	83	74	73	88	45	24	24	65	89	87	83	95	72	26	96	28	37	29	94	33	23	29	93	90	44	92	53	73	33	51	59	45	36	30	96
50	38	21	35	30	64	92	91	31	96	91	24	93	69	84	47	41	89	50	69	43	41	52	83	61	87	73	48	52	62	98	87	98	37	54	79	69	57	56	95	77	57	49	84	35	58	100	97	31	73
97	33	37	74	78	100	26	24	63	86	93	26	66	98	63	38	89	79	60	33	53	96	42	63	65	43	75	67	62	48	25	83	53	72	20	31	45	39	95	53	73	75	94	70	95	73	37	77	51	62
93	48	99	27	80	72	44	80	61	35	35	64	93	22	33	62	87	97	97	22	83	79	86	48	52	71	66	58	95	93	69	44	29	58	53	86	95	27	54	54	97	42	69	53	42	97	75	55	63	64
91	55	58	46	85	70	44	20	67	75	90	70	44	77	68	88	96	87	54	47	24	25	54	42	49	30	90	85	31	46	87	94	69	99	86	42	68	92	53	53	75	95	46	51	40	34	72	95	27	24
59	34	40	97	71	33	23	69	33	67	79	69	97	33	71	64	60	34	33	92	92	87	59	85	28	94	33	81	34	26	28	61	48	68	64	78	93	40	24	43	86	42	96	70	49	77	86	100	39	20
48	21	56	83	99	94	45	34	35	65	85	64	24	57	53	36	94	38	94	83	61	77	96	94	59	78	93	84	88	41	78	25	32	97	57	57	22	64	44	85	86	49	35	23	72	75	100	72	36	37
93	60	83	92	20	37	92	94	51	62	43	61	45	80	42	38	21	92	66	51	42	45	52	47	52	58	34	31	32	59	49	26	69	79	40	25	83	97	33	21	50	24	23	36	44	28	74	49	58	64
64	69	55	44	28	93	67	79	70	52	73	75	23	78	60	89	71	59	44	38	99	67	71	25	28	54	71	70	36	78	68	54	56	97	76	51	64	28	99	86	51	51	52	96	75	37	67	30	73	58
73	29	93	24	99	73	75	41	54	91	65	42	67	95	60	32	64	55	33	76	34	91	45	85	20	93	58	97	50	86	79	61	66	35	46	31	25	98	35	56	100	74	91	100	90	24	52	76	89	23
22	27	47	87	95	93	71	42	62	75	26	77	89	93	90	51	44	66	57	75	63	60	93	69	40	80	30	62	47	32	87	38	48	48	31	84	72	48	60	77	32	54	43	96	37	42	88	77	53	84
100	68	42	72	56	23	42	53	82	94	47	37	52	74	64	28	69	35	21	85	70	23	54	38	91	79	54	58	55	38	21	82	45	98	46	46	66	97	56	54	36	50	37	26	50	38	87	28	64	64
30	37	54	100	23	68	40	58	28	25	93	59	66	66	98	53	27	77	88	61	90	49	61	75	30	71	66	32	80	26	71	95	41	100	56	56	57	83	29	63	57	72	42	44	27	50	96	40	91	74
96	42	86	65	86	48	72	20	62	62	58	39	98	75	97	32	21	61	78	76	94	24	80	91	30	39	91	42	74	22	73	21	45	99	84	46	78	65	46	77	21	36	45	27	30	76	73	24	85	48
21	75	78	45	89	57	46	35	62	75	40	66	60	36	99	97	93	45	40	30	99	86	98	49	71	24	42	50	39	100	69	83	49	53	46	73	83	21	46	29	66	99	25	83	80	32	50	73	35	93
76	88	81	41	59	31	23	20	56	53	39	35	96	25	43	75	26	52	72	60	45	57	72	30	65	62	99	69	83	43	30	96	96	82	42	44	60	38	99	42	50	27	43	74	88	53	48	66	64	99
62	44	35	94	61	62	73	53	25	50	56	27	38	69	70	46	72	51	99	25	22	38	88	34	62	51	43	73	57	36	86	99	22	71	26	56	45	22	72	51	59	97	74	72	53	91	82	42	62	62
46	81	36	80	39	32	60	81	73	59	88	100	32	98	87	21	78	100	81	78	76	64	21	76	71	31	31	28	61	96	39	56	97	52	49	53	93	29	37	47	55	77	70	34	73	83	98	46	98	24
64	76	90	75	26	77	99	73	73	44	60	34	52	80	81	73	89	66	22	76	95	78	91	76	50	61	28	99	69	29	95	87	50	36	83	45	72	21	86	32	74	86	75	96	56	98	84	73	30	87
54	49	58	98	76	56	76	33	52	93	88	23	84	31	65	52	99	78	86	64	28	31	88	68	44	83	33	20	99	89	20	32	66	33	86	77	79	100	54	86	51	58	68	34	97	48	58	66	25	60
52	43	65	30	90	49	30	68	31	56	38	57	31	56	53	33	78	76	41	62	70	70	32	27	43	24	65	81	71	99	94	23	81	97	96	36	88	88	44	33	75	50	87	28	91	92	74	93	66	34
36	66	88	63	98	86	60	49	94	50	35	82	32	57	44	24	64	78	74	68	82	51	98	44	68	75	100	63	33	83	79	21	95	59	58	28	83	61	50	22	74	40	90	57	36	57	46	64	27	20
44	65	46	60	75	45	33	21	46	97	56	50	30	63	88	29	43	83	34	88	92	71	97	34	49	66	86	22	100	25	26	70	97	82	75	97	38	40	68	93	96	44	33	21	43	72	48	63	26	87
38	70	46	74	67	31	89	73	56	50	61	91	43	21	40	59	88	53	32	71	28	20	67	62	44	66	75	49	35	84	49	26	23	56	25	60	49	83	40	34	95	28	34	36	46	21	82	84	67	37
88	29	20	47	86	33	45	74	69	40	57	54	66	58	27	58	28	76	44	26	97	21	83	52	81	86	36	67	32	78	60	30	70	31	75	54	66	54	47	86	51	91	81	36	91	30	42	47	55	100
48	66	35	45	36	85	97	60	67	56	97	54	79	56	75	54	63	96	63	32	95	94	68	21	42	23	74	67	28	82	70	92	51	72	54	46	62	20	98	84	22	90	68	80	60	37	28	21	21	49
