94	62	32	34	94	45	85	79	99	65	48	35	62	32	42	65	65	34	72	61	62	60	89	65	36	83	43	71	60	80	20	75	94	57	96	54	75	76	45	23	42	55	37	36	96	39	67	27	98	33
71	25	32	28	94	92	24	91	57	90	34	26	35	30	39	78	87	74	27	22	23	48	38	53	60	44	41	69	54	21	85	60	58	49	76	53	76	76	69	60	77	86	73	65	92	97	53	30	52	32
38	33	79	95	41	95	65	32	92	52	77	60	86	62	58	29	42	91	70	82	52	96	89	87	76	29	74	98	76	43	87	97	77	52	59	62	77	65	82	82	20	93	49	84	51	44	66	77	93	41
38	54	32	89	33	71	33	34	73	46	36	43	39	62	53	69	27	35	33	76	34	85	81	91	95	49	35	22	56	46	28	34	31	78	77	22	94	22	78	63	76	95	43	22	22	54	81	85	77	71
54	75	90	50	83	25	100	41	45	94	83	56	82	74	82	85	52	31	53	92	81	74	95	30	37	20	43	56	79	94	95	80	27	26	43	26	66	58	53	74	79	79	88	58	82	28	94	47	56	71
42	88	40	89	81	73	22	34	36	33	88	96	55	35	72	29	70	75	74	68	97	77	48	31	85	90	50	81	48	48	97	62	91	24	38	66	44	62	27	48	87	46	82	31	54	81	50	68	69	47
26	36	99	49	40	63	46	28	86	22	51	71	85	91	59	71	30	48	59	83	29	81	72	41	79	78	36	70	64	41	45	79	57	64	24	20	70	48	29	26	58	54	91	23	34	48	76	71	40	60
30	86	44	85	25	67	39	32	53	61	95	68	90	28	87	100	67	48	93	32	90	41	29	73	30	40	21	33	44	20	29	74	69	68	27	59	89	45	37	55	80	77	59	71	56	59	86	87	24	100
26	99	79	81	58	55	66	46	70	28	76	59	97	28	100	21	84	48	58	35	71	50	80	58	97	100	42	90	27	57	31	39	62	71	64	31	70	39	53	95	27	68	55	70	36	30	99	88	84	66
23	37	29	33	59	29	76	66	95	68	70	76	46	87	50	37	43	21	80	30	47	20	91	100	87	42	44	30	98	80	74	99	60	86	24	96	80	80	74	45	40	24	95	31	83	49	66	52	81	93
91	46	53	53	33	49	71	41	61	58	32	24	80	52	53	91	54	74	36	34	100	71	66	59	62	95	82	88	21	93	61	71	91	54	57	96	35	53	41	63	94	52	87	33	95	98	79	79	54	61
85	65	87	56	74	49	84	51	81	25	61	79	58	38	60	52	60	22	64	55	80	72	44	41	80	55	31	51	84	87	35	51	45	37	88	23	54	55	24	82	48	84	80	74	62	88	48	89	97	21
84	25	55	94	94	71	41	74	79	27	89	47	77	98	37	57	25	89	80	32	43	45	64	50	33	58	78	21	72	72	98	42	37	96	71	69	46	40	47	63	85	76	44	48	53	27	75	84	76	91
