92	22	38	20	61	76	83	82	64	30	37	53	41	44	81	39	61	76	65	77	63	67	43	57	77	54	34	26	69	81	25	34	52	83	67	74	59	28	27	45	32	73	39	74	45	71	95	35	83	96
42	88	23	62	67	61	80	22	55	77	41	93	27	64	50	59	51	65	28	58	45	48	33	60	85	100	89	41	64	83	90	88	65	73	31	54	50	49	91	22	60	69	61	88	70	74	96	58	97	28
57	34	37	95	43	64	49	53	46	67	54	90	88	37	22	67	73	68	91	97	31	55	20	76	91	71	83	62	94	28	26	46	56	88	39	65	67	35	76	51	55	85	69	41	84	26	89	58	61	79
86	84	43	36	66	56	72	28	72	57	51	49	38	70	58	98	31	97	50	72	87	86	79	83	77	92	66	25	92	97	72	52	94	54	42	83	60	95	88	51	44	59	94	57	29	34	84	74	89	29
85	85	78	85	51	86	66	61	89	77	54	60	91	89	27	29	68	71	24	57	86	36	45	90	62	44	55	25	60	33	96	57	51	31	27	23	99	73	89	86	27	20	65	39	25	88	29	36	62	71
83	20	68	41	53	80	38	53	48	87	66	30	49	49	52	28	53	51	24	34	45	52	60	50	77	92	27	21	40	75	49	30	63	70	27	41	89	77	36	43	47	87	64	35	80	28	81	42	27	82
82	97	50	46	85	30	53	38	80	74	65	98	91	86	94	47	37	76	68	64	28	63	94	86	100	20	74	98	33	81	35	73	55	65	73	40	65	24	51	21	82	32	47	91	20	75	41	77	28	48
47	32	35	72	66	27	100	56	73	36	90	91	39	70	76	61	21	91	49	78	51	33	30	50	87	82	32	100	69	55	63	79	38	48	57	58	57	86	89	80	39	20	35	76	89	87	77	93	22	40
75	43	24	46	65	66	88	49	21	33	100	62	34	76	58	55	44	93	56	57	62	35	65	54	76	87	83	65	60	77	74	92	35	72	54	51	26	48	29	51	99	35	44	35	83	66	72	46	40	91
76	67	68	72	37	37	38	46	64	46	86	76	28	26	46	28	23	21	41	96	21	92	56	95	96	94	72	61	21	22	66	45	82	70	96	67	28	82	88	80	77	89	64	45	51	33	29	73	37	44
82	65	99	36	76	87	47	74	73	84	59	28	50	41	92	27	87	66	41	27	93	26	50	82	42	22	49	71	98	78	56	30	25	82	83	66	81	63	50	53	35	75	23	32	42	35	48	90	51	42
69	29	97	52	49	38	58	57	51	36	32	23	46	60	47	79	32	50	56	89	87	81	32	21	68	70	65	42	65	53	37	20	99	96	25	92	85	96	33	97	29	70	41	98	85	48	77	66	63	67
73	25	30	21	77	53	46	48	90	72	63	74	89	28	42	92	58	37	32	81	76	48	48	61	50	89	56	38	92	46	56	89	54	27	91	75	91	86	50	73	68	95	72	51	84	50	98	95	28	85
45	44	23	44	70	51	62	52	32	50	70	63	98	61	35	24	86	31	81	42	20	72	95	60	76	46	40	63	48	23	32	94	94	27	79	38	31	33	97	33	55	54	45	35	63	36	47	78	23	98
62	34	61	88	89	96	50	51	40	86	64	85	21	46	53	92	63	44	50	62	58	61	86	24	65	71	100	46	78	100	37	98	44	97	68	55	36	43	31	88	81	72	63	34	35	67	28	92	67	53
