97	25	58	95	52	31	49	84	27	74	44	72	56	88	96	27	95	25	31	58	93	41	78	61	63	25	79	32	63	89	60	46	75	61	82	50	68	74	33	44	65	68	72	58	51	74	85	30	81	66
93	64	26	59	30	74	59	79	75	62	50	51	43	87	25	36	43	40	20	55	57	39	85	77	58	47	57	39	68	42	22	69	56	76	89	98	80	56	30	89	69	67	85	86	95	82	27	100	67	76
70	78	93	62	66	73	43	52	93	57	73	49	81	20	64	66	27	52	66	55	50	83	92	56	38	65	76	41	61	49	79	89	62	46	32	52	93	58	80	76	56	73	84	40	45	29	24	63	52	99
62	97	35	87	93	27	67	41	66	86	79	92	70	40	49	66	59	38	90	72	50	44	80	35	95	28	67	78	64	87	39	59	73	73	51	27	37	92	57	54	94	80	47	99	88	29	91	87	61	57
75	80	39	96	39	58	28	90	89	81	69	93	42	56	44	28	72	49	71	67	66	73	22	79	80	90	90	52	93	36	25	49	97	100	41	80	59	71	55	85	98	43	95	21	44	68	60	83	87	57
98	37	85	77	60	39	46	81	49	54	93	85	70	39	79	97	92	82	38	57	20	38	49	42	89	20	28	56	32	100	30	82	46	47	52	70	25	69	24	100	48	97	34	96	30	70	32	94	64	68
25	78	57	64	20	77	22	44	65	20	35	30	55	88	96	83	66	47	42	55	56	34	28	76	92	39	63	49	50	58	35	36	44	79	41	77	31	85	75	36	84	99	70	32	56	53	20	49	74	22
57	74	76	33	88	24	59	32	92	28	69	91	24	39	29	31	32	38	62	37	41	66	91	71	57	38	20	89	84	51	39	45	31	77	63	96	39	57	52	44	90	32	67	81	88	33	26	90	21	94
100	73	68	92	63	77	77	45	50	71	93	33	70	27	100	49	89	65	53	90	77	89	96	33	22	61	76	66	74	37	69	95	74	99	22	45	33	87	46	58	93	79	51	20	52	89	23	61	73	67
35	76	26	65	83	87	71	36	72	23	73	27	44	48	84	92	66	26	62	54	30	34	74	27	30	25	21	37	44	23	98	99	43	100	34	39	51	50	69	46	22	94	66	30	66	93	95	24	92	63
46	78	29	46	25	89	20	95	85	84	21	55	86	50	35	26	48	63	47	21	56	96	57	60	48	73	66	49	48	63	30	41	84	67	88	24	79	99	73	84	44	100	58	51	23	81	62	89	27	80
41	63	25	51	42	99	33	48	52	22	62	100	45	28	55	90	42	91	52	46	43	63	99	79	56	70	96	29	58	24	66	47	87	67	91	78	69	57	93	55	91	73	70	56	50	61	96	51	90	63
43	27	80	81	56	87	32	66	67	57	69	62	48	34	64	60	69	54	54	77	72	36	86	60	75	74	58	28	44	77	95	62	99	31	55	26	93	71	48	65	60	67	36	86	35	24	73	34	30	58
77	83	39	64	24	23	60	21	82	71	20	30	95	74	86	82	55	29	61	96	94	75	55	99	23	61	23	51	27	88	28	33	99	35	48	62	46	49	74	98	33	61	26	48	64	64	92	82	56	55
60	80	79	71	24	43	73	86	39	20	33	91	65	78	54	34	56	80	71	34	58	61	40	48	81	23	92	66	38	62	72	83	42	48	91	84	98	38	91	51	78	43	79	91	98	84	21	30	79	71
23	25	21	72	94	38	33	26	23	96	63	28	61	47	79	86	80	62	98	58	65	27	41	62	94	95	40	23	53	28	33	96	35	68	30	23	30	89	87	72	25	54	51	37	32	26	94	50	34	79
85	45	32	77	61	57	41	37	81	60	65	89	76	21	29	26	62	83	79	62	88	43	83	95	71	72	71	84	82	31	44	70	66	45	75	65	88	49	63	84	22	23	34	51	41	73	57	78	45	36
57	32	81	40	40	21	22	34	96	57	95	38	98	56	76	32	72	70	21	28	64	63	42	27	58	85	59	81	49	64	98	96	53	56	62	23	51	89	49	74	36	46	52	46	42	68	43	62	27	72
94	43	63	76	80	51	98	32	85	38	100	100	95	45	54	66	53	51	54	98	93	81	57	75	73	24	99	87	34	36	84	33	63	72	76	35	98	46	50	24	99	23	23	89	30	54	70	54	78	83
59	94	71	80	81	38	81	78	80	65	53	21	86	42	92	96	42	98	22	49	21	66	98	84	35	66	74	78	80	34	40	82	83	37	89	68	21	37	63	29	70	47	64	60	28	37	71	97	36	51
37	42	49	24	29	94	67	95	23	39	70	97	47	89	85	65	58	37	88	51	47	50	82	36	31	43	87	31	56	57	68	66	80	73	97	38	77	57	48	28	91	87	44	57	49	40	34	26	43	47
92	37	32	82	89	35	68	45	54	27	65	24	20	58	41	41	89	71	93	29	93	95	66	80	84	67	88	54	39	90	37	21	22	23	57	81	51	67	97	74	75	97	55	58	42	47	57	28	29	77
34	41	51	79	53	36	43	29	20	57	45	81	42	92	77	57	33	88	50	21	61	55	22	43	90	93	22	29	66	78	70	30	27	20	21	65	20	87	95	79	34	40	70	96	46	88	24	96	21	26
21	36	91	97	74	36	81	37	53	44	38	79	37	84	88	61	34	39	71	62	38	39	29	50	27	85	65	49	20	65	51	82	33	30	26	94	66	93	64	89	44	73	61	24	54	64	23	20	35	56
30	53	85	93	46	51	50	26	57	64	62	100	100	53	43	32	49	32	99	86	48	35	66	39	82	55	49	39	43	34	58	73	21	32	39	65	29	95	32	58	89	89	72	84	44	72	34	34	65	76
98	76	76	50	74	29	40	26	48	38	61	53	42	43	70	78	91	29	72	96	28	27	52	32	77	72	50	25	51	89	68	50	61	52	87	53	90	77	69	38	79	53	62	26	41	40	82	71	86	63
20	30	29	89	65	79	37	35	79	35	55	59	99	61	84	40	48	27	52	30	49	52	52	93	29	41	44	34	60	28	65	33	51	65	70	52	81	95	41	83	72	74	39	91	72	87	90	26	48	83
37	28	95	51	31	76	42	59	49	29	68	71	23	89	73	51	32	71	92	43	73	94	92	78	88	88	100	80	48	39	36	100	32	60	43	99	48	47	20	38	31	30	79	68	75	70	62	91	49	33
92	74	90	63	88	87	76	64	99	76	93	83	29	56	41	68	87	94	56	90	89	79	61	20	66	100	98	54	62	70	51	89	60	55	99	62	26	60	53	52	98	38	86	47	71	96	32	51	65	27
96	45	58	95	80	84	75	51	46	54	57	92	90	57	63	48	82	81	46	98	37	58	88	64	67	72	32	76	31	93	69	76	65	58	34	57	88	61	27	94	21	43	88	67	20	41	69	95	56	44
79	62	67	56	51	58	90	25	46	45	77	53	42	50	66	85	41	84	71	20	68	78	89	59	78	50	48	32	88	97	46	70	41	76	24	65	99	52	92	45	40	83	84	22	53	79	94	44	34	54
92	45	50	27	25	35	60	93	61	83	95	83	74	60	89	87	85	60	85	91	79	64	35	23	88	91	55	52	47	50	69	26	31	98	70	56	97	75	35	26	26	29	85	26	22	78	89	31	99	66
46	76	20	55	69	58	29	87	54	87	77	52	48	89	55	27	63	55	32	46	72	70	88	86	87	32	84	60	82	62	73	85	87	60	53	60	69	66	21	59	57	74	99	25	74	44	50	34	66	76
95	39	74	66	32	58	26	65	82	71	86	60	67	32	76	54	85	80	65	22	73	44	37	100	78	66	77	31	41	47	51	63	48	78	62	100	20	67	76	31	50	88	83	48	64	97	83	42	66	59
91	35	42	62	34	61	39	87	78	78	54	49	31	87	43	46	20	77	90	56	75	80	36	58	25	62	74	34	75	59	74	21	50	78	58	60	84	92	36	69	42	25	64	70	22	37	63	28	85	60
47	86	21	29	48	28	40	43	35	39	95	54	94	36	89	69	34	52	72	83	55	59	27	70	48	93	40	36	90	78	42	52	57	90	28	38	94	34	46	20	74	64	41	86	88	39	77	85	85	83
47	91	46	49	58	41	68	32	24	69	34	41	47	24	51	53	34	56	27	91	21	51	85	99	22	49	58	35	22	29	48	79	47	42	42	43	44	77	28	94	89	85	53	76	74	48	61	88	64	66
91	24	42	74	85	89	87	70	23	37	41	84	72	71	55	72	28	87	90	93	61	54	30	62	99	37	77	47	85	89	25	89	67	100	42	55	27	69	62	77	70	56	52	76	53	88	57	60	58	95
85	68	75	76	44	67	99	99	51	31	44	82	78	99	67	32	53	68	39	92	37	52	43	87	27	36	77	62	97	100	61	46	85	27	55	86	32	95	29	46	34	77	75	73	37	53	35	59	35	59
73	34	76	67	97	67	46	27	45	83	63	95	88	48	53	98	94	48	77	26	62	73	77	30	36	52	61	49	95	50	79	60	69	64	71	51	74	86	54	93	68	24	42	53	44	96	76	44	54	33
89	47	83	72	64	21	75	57	20	54	79	32	88	33	88	29	28	98	37	94	30	33	30	59	58	57	39	50	60	73	76	67	53	20	74	60	41	24	31	35	69	38	67	59	48	29	24	24	78	29
94	56	35	56	29	43	97	97	80	63	98	69	27	82	30	88	70	76	87	40	85	93	94	100	44	43	21	83	67	34	78	85	26	40	67	63	82	79	40	29	46	58	86	100	20	48	33	66	88	57
100	40	99	96	87	62	85	69	58	81	86	90	57	78	76	70	77	21	35	32	59	89	43	71	64	45	63	69	93	38	20	47	28	96	49	61	21	40	71	27	72	25	45	57	75	87	69	57	46	73
45	49	30	63	64	97	43	87	71	29	37	40	64	76	66	39	21	88	60	83	84	95	25	89	28	55	75	27	85	39	74	97	46	83	83	98	36	27	30	86	22	51	87	72	40	26	53	48	76	67
36	72	63	60	53	79	44	59	41	22	75	34	70	71	90	98	85	90	96	74	30	51	30	90	73	77	89	20	26	51	85	52	39	72	31	41	93	45	67	99	39	21	92	49	87	38	68	36	96	84
38	74	85	100	40	42	67	40	50	70	73	60	32	30	22	89	99	76	76	91	95	92	33	33	92	21	61	21	94	55	82	44	37	85	29	74	82	70	57	42	84	38	58	40	46	71	33	74	68	74
78	50	91	93	31	89	52	96	45	94	68	58	76	23	100	100	77	39	86	90	57	84	39	98	75	81	62	64	73	93	48	100	54	55	41	57	57	21	47	65	57	30	88	81	81	25	26	74	56	89
29	84	90	45	52	59	77	35	41	95	76	93	57	90	59	92	23	20	55	87	52	37	29	80	65	100	44	21	45	99	82	93	75	97	80	82	27	30	86	66	52	100	89	31	44	46	63	99	52	32
76	85	81	67	100	71	80	25	80	96	23	92	84	34	62	31	94	77	93	67	32	40	35	88	94	48	87	99	78	49	86	60	76	76	38	89	94	69	25	86	100	93	51	64	93	47	52	96	97	35
78	72	77	39	71	67	61	68	31	24	52	99	47	48	97	36	58	51	57	24	40	37	97	79	65	60	78	67	97	85	48	77	30	58	70	56	76	22	60	70	51	25	50	83	59	47	20	98	60	75
28	90	70	97	46	92	94	41	67	81	100	100	88	58	60	64	77	88	40	96	39	72	72	76	32	90	82	58	30	95	69	38	45	85	80	36	41	86	84	39	57	95	35	59	32	38	99	98	91	22
93	78	87	82	29	86	88	54	99	32	88	33	44	97	50	82	86	52	41	64	97	47	45	71	23	89	79	23	36	24	38	37	57	49	71	66	69	53	24	66	53	92	54	28	41	26	55	98	76	33
27	74	54	81	64	23	87	50	79	99	53	68	23	62	70	91	73	99	68	44	88	77	55	76	70	75	74	63	26	80	20	71	28	55	69	91	52	92	22	99	59	51	39	89	53	49	70	53	87	55
32	76	27	36	28	92	23	20	72	83	31	48	76	66	84	83	23	38	89	72	38	54	58	89	31	47	21	94	90	79	22	84	34	67	100	40	84	58	20	73	88	89	34	40	25	89	57	67	76	59
43	72	35	38	33	54	22	85	88	49	33	40	41	59	56	87	87	61	75	29	49	54	61	75	98	26	42	82	34	33	55	26	86	62	29	33	57	79	54	74	77	38	65	60	74	84	73	83	28	86
80	40	72	27	82	99	74	94	88	38	91	47	98	61	30	67	27	58	59	35	84	89	23	34	98	36	53	84	52	57	72	53	58	91	70	43	50	23	69	68	75	71	75	92	25	78	45	41	52	62
83	56	20	41	35	89	61	66	40	28	62	30	61	97	30	74	63	30	43	30	64	77	32	86	74	30	76	32	26	70	33	22	38	71	56	84	40	78	33	58	32	68	69	90	26	66	98	92	27	91
49	22	41	90	23	99	88	63	100	51	30	81	53	44	73	73	24	58	64	65	54	59	24	95	84	61	46	37	64	48	80	51	65	40	81	46	64	52	40	91	96	28	50	49	49	51	53	43	94	45
38	90	50	64	94	45	82	99	98	25	80	76	96	59	57	62	80	70	84	88	35	86	70	61	30	50	96	91	64	33	58	64	58	67	94	74	95	42	73	28	73	65	97	43	57	34	98	42	58	23
82	89	86	42	64	64	24	20	67	79	42	70	87	76	71	21	77	22	88	100	50	34	23	74	87	72	56	90	83	81	94	20	20	54	41	24	56	55	92	74	68	64	56	74	60	92	50	95	83	29
54	95	59	56	84	33	35	98	52	70	89	79	47	66	54	87	39	99	77	55	27	21	75	78	52	98	90	24	99	79	39	66	94	25	79	69	69	41	47	74	55	35	22	29	90	50	71	35	69	20
24	55	51	52	49	56	51	92	87	97	45	36	24	50	95	58	85	94	85	79	31	97	36	67	68	90	61	57	74	53	21	33	95	77	82	97	44	95	30	46	90	87	35	43	79	27	67	86	22	53
80	76	97	70	84	49	81	41	66	68	67	87	62	53	86	76	80	48	25	62	63	69	97	51	31	58	97	36	97	28	37	51	51	27	95	37	55	23	100	45	93	52	40	26	31	48	76	54	93	97
63	60	69	85	46	49	59	68	69	25	95	89	77	46	62	93	94	88	59	33	25	56	60	68	52	21	61	66	78	78	70	51	29	44	58	92	30	88	26	69	48	80	55	34	59	48	61	78	21	23
47	91	89	82	94	37	51	43	27	52	81	91	47	82	68	51	81	61	41	54	43	41	43	77	49	95	96	80	60	68	49	63	94	86	31	74	43	69	47	99	78	89	23	23	45	83	83	83	86	50
53	65	50	95	55	61	80	87	44	59	29	49	88	55	99	46	74	86	37	95	71	36	73	54	93	93	70	76	88	98	21	74	86	55	51	76	52	37	91	83	95	36	94	49	90	21	42	41	88	90
85	32	89	88	31	83	25	49	50	68	26	58	64	23	73	27	67	28	51	96	71	100	96	74	26	23	63	71	47	76	94	91	50	25	99	85	29	92	22	64	79	60	85	40	66	89	88	43	92	80
46	72	66	26	81	93	73	75	46	27	77	76	29	55	96	96	48	40	71	84	81	100	74	32	62	53	65	84	96	99	96	92	70	41	95	96	88	77	94	50	40	48	98	59	85	22	99	73	44	80
92	49	86	96	76	64	35	39	86	46	25	95	27	34	72	97	97	45	41	23	36	64	61	37	71	95	96	40	50	79	83	82	37	45	63	26	68	24	45	72	72	82	100	94	77	44	69	91	90	79
45	78	45	29	32	57	83	56	42	76	59	79	68	63	82	56	42	93	73	29	58	63	80	95	100	52	27	71	59	45	94	39	63	58	84	77	94	47	52	84	42	35	25	63	74	54	78	79	83	34
