78	56	87	59	98	32	49	95	35	78	84	20	84	98	85	71	95	54	46	21
60	80	72	63	97	76	96	57	35	94	36	31	100	77	84	75	91	36	31	60
38	31	48	86	88	72	57	60	95	97	30	73	87	31	63	92	41	87	54	43
24	20	91	74	80	74	37	80	88	95	63	63	24	70	96	47	93	59	54	64
71	86	22	66	73	85	98	61	86	75	34	63	31	71	30	55	48	90	82	31
58	48	28	47	74	76	97	91	44	74	38	81	71	93	87	70	72	97	20	24
54	69	76	70	81	89	53	32	73	72	31	72	30	35	88	69	80	87	38	54
75	58	67	33	62	31	38	39	95	57	88	78	59	99	26	30	86	22	32	37
39	55	98	31	28	54	61	75	100	46	80	26	68	37	66	73	78	90	57	67
45	62	88	22	88	78	60	61	47	52	65	85	69	34	46	44	94	63	57	29
26	60	45	37	92	44	98	74	84	25	47	75	72	32	82	39	92	40	55	49
81	40	20	25	23	76	52	32	100	41	66	57	98	93	72	89	21	35	100	31
53	52	58	36	96	70	22	54	91	72	40	66	41	38	35	63	50	40	34	64
73	23	32	22	35	30	80	85	53	27	70	43	91	46	91	56	93	92	82	84
86	41	64	28	31	76	43	23	56	69	51	82	65	98	96	99	88	44	100	33
86	75	98	50	81	31	55	77	31	77	22	21	26	45	82	22	27	49	76	76
58	46	82	60	28	34	42	58	22	88	39	69	70	97	56	65	84	55	93	47
71	83	24	92	20	69	26	39	38	100	26	63	84	41	56	75	96	77	93	74
41	35	83	73	90	93	90	41	52	73	52	61	74	42	59	81	69	91	65	76
40	72	58	43	77	52	83	46	73	77	53	84	24	93	98	54	81	49	58	26
33	25	61	48	89	69	83	63	89	27	63	29	25	92	97	56	51	89	71	94
55	62	25	89	64	38	97	76	63	75	71	21	70	27	58	73	89	35	99	32
25	69	21	39	61	81	96	84	61	22	31	38	100	46	100	75	96	56	74	27
73	91	88	74	28	48	66	85	45	20	40	94	43	38	51	96	64	63	47	99
43	88	82	100	43	65	26	34	51	51	44	84	44	96	53	66	96	32	58	72
