82	45	70	57	99	98	98	29	100	55	77	68	89	62	21	70	22	65	98	41
64	91	64	42	50	48	100	30	28	55	99	21	34	42	29	25	37	87	32	79
62	60	29	58	62	74	63	86	48	79	60	79	78	87	27	20	66	32	57	54
59	25	89	74	22	93	24	84	64	69	98	53	23	52	70	36	25	40	68	68
59	43	70	88	50	50	40	38	50	84	66	74	96	58	81	41	86	44	94	72
40	42	96	54	57	27	44	49	60	51	21	74	36	48	49	21	90	50	33	45
73	61	49	41	99	93	33	85	96	42	33	20	49	58	22	36	65	20	74	97
26	69	67	70	68	36	48	43	83	62	71	54	41	20	30	69	23	85	72	45
41	32	81	33	29	23	90	91	52	91	48	27	70	98	68	98	95	47	33	39
44	68	83	65	83	36	24	91	79	67	36	95	87	83	92	34	46	78	84	45
85	96	86	57	42	93	91	68	30	63	84	37	86	91	58	61	52	20	24	74
77	89	70	74	53	42	90	83	23	95	82	54	85	60	93	43	31	79	57	88
21	82	69	70	46	56	24	77	60	36	82	56	72	38	55	39	79	87	86	29
56	38	20	50	42	22	63	56	49	87	79	64	47	41	52	34	80	100	36	91
20	32	24	95	97	73	91	56	75	56	85	93	73	50	31	44	34	51	84	31
96	98	41	57	57	95	99	69	64	67	92	68	47	24	41	96	45	74	94	48
51	59	73	87	38	57	59	58	70	74	47	85	49	87	28	39	96	99	80	23
39	61	50	25	46	69	66	31	96	75	64	24	92	100	29	40	30	60	100	57
88	53	35	37	29	80	51	27	69	20	38	86	23	47	89	66	90	44	33	81
59	38	85	86	26	74	56	62	92	48	42	77	86	63	50	20	98	74	78	92
33	22	36	60	30	83	68	24	94	34	69	47	98	34	30	71	56	32	69	31
46	50	35	88	32	45	97	32	49	72	54	98	63	30	59	45	20	56	28	81
98	82	87	31	30	42	31	95	38	40	88	54	36	59	23	53	41	23	69	30
57	48	91	83	73	93	82	48	51	79	46	34	27	93	69	54	43	37	59	70
56	85	27	33	29	36	99	35	69	40	76	21	34	75	72	31	36	41	68	76
