23	36	79	59	31	75	51	95	69	100	83	35	91	47	80	60	60	58	28	49
50	65	63	69	73	24	24	74	27	61	54	23	44	29	27	76	83	94	43	32
98	57	76	97	83	38	22	66	20	51	27	87	63	39	44	53	77	20	98	64
35	86	65	35	81	44	98	67	95	53	95	58	23	59	75	46	82	24	69	78
85	45	40	84	74	76	85	30	24	100	88	63	31	54	52	55	49	67	64	43
91	90	28	48	24	88	86	52	28	74	89	99	77	31	85	71	71	85	63	43
45	77	87	66	75	41	70	58	58	78	62	65	49	94	86	43	49	42	42	53
74	98	73	69	50	46	64	85	50	66	74	55	91	78	42	71	30	61	49	93
85	22	62	70	57	62	98	24	97	27	47	74	91	87	61	26	72	75	41	81
76	53	22	47	40	26	77	100	20	49	30	35	98	43	46	47	56	89	95	54
58	75	22	22	26	60	88	21	90	75	87	33	72	78	46	63	62	31	62	58
46	43	34	47	39	75	70	36	36	21	34	67	40	38	91	57	85	52	62	62
39	50	52	29	50	24	69	80	59	42	69	73	82	56	53	73	74	74	83	89
64	99	86	82	21	53	61	83	33	99	25	72	20	74	29	51	62	83	65	29
47	50	27	60	65	35	75	37	70	47	96	61	26	49	31	36	33	76	27	86
28	94	37	67	64	64	57	70	90	29	90	92	48	72	35	47	29	39	25	71
87	74	28	81	76	46	76	86	63	76	34	52	42	48	81	42	49	98	40	51
38	66	35	91	57	31	95	23	85	59	43	61	85	67	55	47	76	95	86	26
50	66	90	41	40	52	49	59	67	57	65	61	73	65	76	96	84	51	32	32
70	22	85	29	63	32	24	84	76	100	33	80	97	55	36	98	30	40	70	78
41	66	52	61	59	75	69	61	46	62	43	44	25	29	35	96	50	41	27	25
88	88	100	62	44	27	58	93	48	39	70	65	58	20	67	42	89	66	55	44
24	61	45	46	100	80	85	78	30	86	68	63	74	59	89	72	51	92	28	89
87	90	88	26	100	40	20	83	58	92	49	39	94	63	44	25	76	94	69	54
64	87	37	61	89	91	96	45	98	98	30	56	53	93	46	34	80	30	21	70
