75	54	79	84	94	74	22	76	91	41	75	99	72	100	67	75	71	56	79	65
51	50	91	28	51	50	95	96	28	64	83	41	55	27	30	88	67	90	71	98
49	96	48	93	79	61	20	88	48	27	96	47	67	40	42	25	58	54	80	75
59	46	36	39	33	22	79	33	57	89	29	24	54	35	67	68	36	88	39	65
60	47	69	57	22	80	37	34	23	20	62	84	49	62	48	98	33	68	68	80
43	69	40	94	43	42	55	34	75	71	80	74	51	33	82	93	98	83	81	42
49	34	51	33	58	36	92	76	23	56	63	95	22	72	23	21	81	89	72	97
27	95	92	29	27	56	84	28	28	55	84	57	50	100	72	64	45	59	67	78
38	84	94	65	85	72	57	72	49	87	55	55	50	70	20	73	52	49	47	77
75	80	83	55	35	40	98	89	68	48	37	23	82	77	43	96	57	96	29	84
73	69	64	83	80	31	53	100	23	55	63	49	70	82	78	20	58	73	87	72
47	50	21	60	40	39	37	27	76	32	25	67	33	49	85	25	88	30	83	95
50	75	46	75	84	73	60	81	29	62	83	37	52	43	48	94	38	44	71	61
74	74	53	77	25	77	33	78	72	62	75	42	35	30	51	90	64	54	50	92
65	50	78	41	69	57	52	83	26	82	76	39	41	60	46	41	75	83	21	53
52	35	81	29	37	42	89	60	96	28	28	43	42	54	82	29	75	40	98	58
44	40	37	48	90	70	53	47	73	93	81	28	33	74	52	84	31	86	57	63
41	56	91	81	94	84	45	51	89	68	42	38	92	37	52	97	59	69	96	60
34	61	60	29	22	31	65	58	47	49	55	60	83	23	56	93	90	26	52	44
73	38	24	94	83	45	99	62	24	23	72	26	41	35	35	74	39	54	55	58
82	34	32	87	62	63	62	63	47	62	80	87	64	95	95	64	90	57	62	77
36	31	21	26	73	21	53	22	84	77	96	69	23	39	88	32	35	45	65	87
49	35	51	40	21	32	31	56	91	39	95	59	55	41	53	93	35	34	32	43
51	53	62	61	56	55	91	61	74	82	52	85	82	82	84	46	35	24	87	93
100	27	83	78	96	46	82	55	49	40	20	42	59	81	63	55	36	39	100	38
