32	44	75	92	28	37	75	82	92	91	98	25	42	37	39	94	41	60	67	37
36	51	75	57	64	96	26	38	36	22	33	70	68	94	89	26	57	68	92	39
27	43	71	55	47	77	22	76	84	79	24	33	52	100	78	48	20	72	42	77
63	45	40	34	48	98	48	83	82	21	90	67	30	73	85	82	58	95	43	70
60	72	85	36	68	42	65	100	45	67	42	80	68	74	90	85	27	83	36	81
58	89	92	78	80	67	54	89	45	63	29	40	43	31	57	65	21	82	70	68
44	77	45	83	68	42	89	73	100	70	28	30	87	84	75	99	86	72	38	22
85	61	90	98	29	65	93	58	26	67	20	63	22	26	57	59	71	41	52	86
96	33	86	80	22	69	55	100	64	94	65	95	66	79	55	25	100	89	99	30
40	98	61	72	21	70	28	75	91	33	34	80	85	54	49	90	21	84	31	72
80	76	38	34	90	33	56	77	93	30	51	83	65	59	79	28	76	59	97	52
94	42	95	36	100	52	64	62	64	85	32	24	75	93	96	65	37	44	26	50
60	71	40	63	93	42	89	48	77	38	91	20	44	38	48	43	32	24	71	29
43	79	77	41	59	69	69	70	45	55	39	71	66	93	62	21	33	98	84	72
71	43	61	39	45	51	100	68	42	74	63	58	82	75	83	47	84	37	77	75
81	46	23	73	67	36	54	52	20	77	94	54	45	69	99	23	37	58	34	84
33	91	63	47	74	20	32	92	40	72	56	31	60	72	52	38	69	87	26	43
64	33	72	86	40	66	100	84	65	72	54	95	34	64	21	45	52	93	59	44
47	56	84	50	45	71	38	53	73	70	75	60	89	97	21	30	92	22	22	48
60	73	77	20	34	85	41	53	62	83	61	75	80	29	76	27	94	67	53	97
68	32	68	69	48	62	37	51	79	76	50	53	61	77	50	76	74	78	92	99
43	27	61	30	75	39	77	51	24	22	30	52	77	88	84	60	95	43	27	26
31	38	32	98	58	68	32	77	34	39	94	52	34	90	96	26	34	25	49	58
48	32	96	55	82	75	89	92	35	58	50	61	64	41	78	43	24	39	68	55
78	81	31	37	43	26	87	52	91	41	41	50	69	66	60	62	86	36	98	97
