100	21	99	79	43	69	39	60	64	84	79	22	79	73	92	66	43	60	68	74
78	92	43	85	56	70	27	60	69	54	25	53	76	84	25	73	97	80	45	81
58	93	75	47	87	88	55	84	91	36	59	85	44	24	82	74	69	32	84	75
67	72	60	61	89	24	30	58	77	70	67	62	36	45	64	64	43	73	22	31
34	44	73	38	95	47	79	77	74	30	70	57	28	32	51	41	85	68	54	23
26	90	100	70	80	85	87	99	54	57	67	72	56	60	94	46	35	62	75	91
63	74	88	64	92	91	63	81	30	36	91	66	42	62	59	92	91	55	24	32
65	29	54	54	63	67	43	52	82	60	23	86	77	54	27	76	87	47	87	61
52	75	100	31	77	45	22	83	75	45	93	88	33	47	58	69	20	74	62	66
69	38	95	75	89	44	82	27	62	56	20	71	48	88	57	66	87	40	63	25
79	28	46	21	35	87	30	99	29	69	50	61	40	40	68	24	86	49	33	38
27	96	94	57	71	29	32	76	74	31	70	97	53	81	75	40	78	42	66	29
97	63	77	100	82	94	48	44	81	23	62	38	59	69	62	68	67	86	68	81
92	62	86	94	93	35	25	98	32	55	86	67	61	87	73	40	86	40	66	71
53	90	56	46	35	59	48	82	66	20	37	60	36	74	20	46	67	33	31	98
47	30	87	69	59	88	23	57	41	69	34	80	53	94	71	21	52	20	40	49
26	24	60	53	93	59	65	62	30	77	49	64	79	37	60	96	87	38	79	73
74	24	99	71	37	84	68	57	59	36	56	28	96	83	62	39	24	69	98	70
85	52	47	30	97	65	23	23	86	62	82	77	56	60	85	32	100	90	79	86
76	75	39	28	34	98	48	98	58	25	64	51	41	45	40	99	39	60	20	66
61	74	78	74	74	39	47	75	80	45	67	44	52	91	54	91	67	71	26	44
94	91	53	85	64	44	99	48	72	95	60	59	74	68	93	83	59	49	24	68
76	87	32	83	85	90	67	65	36	28	67	57	46	40	52	23	40	46	87	63
45	26	91	73	20	38	62	69	74	77	34	74	30	44	35	46	44	27	21	94
51	39	25	86	78	36	100	32	76	96	31	65	64	21	42	38	41	95	34	68
