42	80	55	80	49	67	49	77	69	98	88	65	74	95	67	100	25	83	87	23	31	65	42	59	60	54	28	94	52	97	42	64	21	80	50	39	62	84	33	89
100	98	54	99	29	32	57	91	33	70	80	20	85	43	41	71	36	92	34	28	54	74	62	47	63	72	75	49	59	45	56	51	56	91	89	21	20	78	29	52
78	71	40	54	70	94	49	25	71	94	56	61	48	69	82	52	58	55	41	91	60	83	46	86	86	51	75	36	55	36	85	31	32	39	29	84	98	46	42	38
64	39	30	26	75	48	89	97	78	42	98	21	52	45	94	62	82	28	71	69	68	67	74	81	69	77	53	97	45	74	62	79	83	92	44	23	29	66	69	76
98	64	48	46	21	58	97	20	83	55	34	95	42	57	90	47	90	91	45	58	91	20	70	44	64	31	96	21	60	29	77	35	40	66	22	56	29	78	94	54
78	55	40	40	78	63	44	66	44	20	79	96	86	48	87	58	53	95	68	92	31	27	51	67	28	80	33	29	50	76	22	89	20	67	52	85	21	55	74	33
90	21	61	28	70	87	59	56	76	57	54	29	25	53	42	63	59	50	67	22	27	98	91	48	85	79	76	61	75	74	33	94	87	75	69	97	30	23	61	36
56	22	40	99	68	83	93	65	99	76	31	21	99	46	100	52	50	28	34	22	96	66	24	45	78	48	99	27	60	95	41	53	57	51	42	57	33	64	28	64
28	100	52	60	47	41	33	34	79	62	29	62	22	21	59	70	28	64	22	43	46	47	67	84	95	99	33	44	36	77	27	76	37	32	34	78	95	71	26	37
86	35	45	100	43	80	43	24	75	54	93	78	31	72	21	35	90	62	51	47	28	54	36	79	79	40	23	74	37	32	27	69	82	51	23	40	62	41	83	31
61	55	65	100	83	83	27	20	43	53	62	73	70	64	84	83	30	86	86	30	59	72	85	72	74	33	98	51	44	22	81	20	62	61	91	37	43	77	33	93
26	97	64	42	38	64	65	98	44	88	98	71	96	81	85	41	29	76	29	32	58	79	94	90	88	67	57	75	62	60	21	31	22	39	86	81	34	44	63	38
35	53	58	61	86	78	93	60	61	94	20	37	54	21	78	69	95	71	53	81	35	72	55	41	93	50	52	29	94	93	90	89	46	22	80	43	60	99	52	35
56	64	30	31	89	80	78	35	77	92	62	73	51	86	62	72	39	25	73	62	95	64	29	77	56	23	86	67	80	21	40	45	84	36	62	89	59	86	33	54
91	92	31	81	25	62	46	55	20	59	74	70	99	43	79	30	62	78	92	48	33	69	81	94	22	32	100	36	48	55	57	25	63	45	61	80	26	85	95	64
34	90	50	30	51	44	35	71	36	43	76	57	99	61	62	43	99	77	50	60	21	85	98	93	29	95	84	63	53	48	41	67	88	84	66	28	48	91	24	79
91	88	98	38	46	76	21	73	75	57	78	88	88	57	58	96	23	31	90	64	95	62	34	41	60	59	52	60	35	100	62	75	37	31	92	51	43	81	26	48
40	66	40	23	38	97	50	91	48	27	92	31	52	90	71	100	85	24	44	72	83	37	94	64	69	44	49	36	39	34	70	91	58	87	62	95	95	53	71	99
60	98	76	44	74	73	57	95	96	53	78	68	45	37	75	37	35	24	57	98	86	63	82	99	66	32	34	78	29	81	42	100	78	62	75	64	40	88	69	72
84	44	27	58	58	66	62	66	78	92	31	33	23	71	35	72	63	21	43	58	42	49	47	33	83	92	51	89	95	85	60	56	63	23	91	70	34	58	68	51
45	70	73	66	83	47	46	61	77	25	98	84	46	81	97	52	88	85	59	34	46	22	35	37	52	96	70	58	25	45	22	24	58	29	54	21	94	89	35	68
59	36	95	38	95	65	79	59	59	90	58	82	74	36	39	34	27	85	66	52	86	45	25	75	88	88	55	77	39	59	27	70	79	90	75	51	89	76	82	26
65	86	74	69	27	38	92	30	90	74	100	91	66	20	48	87	43	47	50	43	37	94	24	49	87	32	32	57	99	98	45	72	24	31	85	60	57	72	72	22
40	79	21	40	25	67	33	94	64	54	88	30	77	57	47	20	25	67	22	47	95	58	33	65	33	63	77	92	63	55	78	21	22	58	37	78	48	26	67	26
65	66	75	77	29	56	27	58	26	60	84	93	68	82	48	89	56	30	76	91	75	89	97	38	28	86	86	28	89	87	35	94	63	96	56	23	47	93	100	63
54	92	55	61	58	73	96	57	34	47	94	38	92	80	66	23	72	27	85	76	52	54	71	81	40	57	63	78	65	38	28	67	72	40	91	58	79	89	35	25
60	61	43	37	92	67	31	93	96	88	73	59	39	38	61	53	38	54	56	76	82	98	58	99	42	34	92	28	63	51	99	32	55	74	39	51	55	21	93	79
68	23	74	88	52	47	64	78	81	21	34	48	51	60	73	53	42	89	85	97	67	80	60	46	96	46	63	64	62	93	84	57	24	49	54	38	51	47	78	32
57	68	55	59	25	97	78	70	98	75	95	97	37	84	56	28	52	30	31	27	81	27	59	35	85	25	72	55	21	97	65	26	48	46	70	89	93	25	93	74
56	98	48	26	25	65	74	59	22	65	41	88	51	22	62	46	37	23	54	53	41	37	84	33	90	35	62	79	22	51	54	39	21	93	42	63	76	41	57	57
78	83	56	30	54	39	57	25	33	42	45	92	84	97	47	51	57	55	79	40	67	74	54	21	68	20	64	93	54	78	81	52	55	63	69	69	43	28	25	64
41	53	84	20	31	25	67	99	91	60	50	60	86	72	24	63	69	99	68	57	37	30	93	98	49	67	54	74	67	92	25	48	41	79	24	49	90	68	47	81
32	37	31	74	34	54	67	85	65	35	100	79	99	61	90	22	59	49	51	25	84	60	61	41	79	34	99	36	53	52	34	66	88	57	64	78	34	43	84	23
51	63	37	57	70	35	58	73	95	72	51	30	65	48	94	29	24	93	25	36	76	71	52	39	52	82	40	69	37	59	32	97	48	56	31	40	91	51	47	81
