89	49	93	36	87	85	73	67	44	61	53	87	96	40	96	61	63	88	52	47	89	46	52	43	43	20	92	68	88	71	39	69	80	30	26	97	74	67	36	74
64	31	87	76	94	53	39	55	80	80	34	97	67	26	97	36	39	92	46	81	66	59	35	87	88	50	82	74	23	50	41	28	39	52	28	85	62	58	79	69
21	66	97	81	67	50	71	91	73	71	46	85	53	92	53	99	94	96	42	81	90	86	75	95	23	68	53	55	65	52	52	56	53	62	67	35	60	41	26	34
47	74	23	34	76	85	99	25	28	26	26	26	41	81	87	96	77	34	51	59	51	90	68	52	73	47	58	59	68	100	36	50	27	79	83	55	24	79	20	48
88	36	47	73	32	85	86	38	20	60	78	66	49	84	58	25	50	35	80	35	37	25	28	30	32	83	75	22	24	60	80	23	80	64	74	21	68	41	74	30
57	98	50	24	32	54	36	94	62	53	62	67	94	58	54	54	48	65	76	85	54	60	49	53	79	91	98	70	53	31	60	20	56	34	87	45	23	69	49	27
78	33	56	21	64	47	56	35	74	90	80	38	40	96	24	60	84	41	52	98	28	38	89	48	89	35	92	75	65	96	31	69	57	95	52	49	89	67	49	58
81	81	96	97	90	48	22	37	29	93	40	90	34	60	27	62	83	21	86	90	46	97	73	27	54	90	34	73	60	35	76	22	78	99	83	40	84	84	98	43
76	90	49	26	64	34	89	29	26	55	82	31	55	26	85	27	87	89	61	89	56	24	45	39	48	34	26	37	59	86	85	44	54	47	88	61	56	96	75	30
92	65	48	68	55	48	86	55	74	55	72	71	70	80	58	43	57	46	86	25	91	32	50	83	40	50	28	71	71	71	35	67	96	76	62	83	85	59	50	31
67	76	51	58	46	42	35	29	72	28	55	59	27	86	22	31	61	58	49	34	92	22	29	58	52	86	44	50	85	91	23	89	83	100	24	56	77	72	58	67
83	20	63	38	27	63	83	72	35	69	46	41	82	70	55	33	51	28	100	76	51	99	66	38	90	65	71	86	25	97	61	80	41	87	89	47	74	90	76	51
71	31	27	59	35	50	74	30	80	34	22	44	59	35	68	30	98	71	33	53	68	100	30	89	74	24	79	49	36	86	55	91	33	40	82	72	55	42	67	83
95	21	58	24	71	73	74	81	85	25	75	61	69	25	67	89	50	65	81	38	76	27	71	76	45	94	94	33	39	89	97	93	33	44	85	50	44	96	42	49
30	56	80	47	37	44	25	27	91	67	76	61	92	21	43	98	55	31	33	20	78	100	28	60	49	94	63	85	90	54	50	65	29	54	75	76	36	80	82	77
76	80	23	69	91	24	43	22	80	39	72	83	72	32	51	30	56	24	83	99	22	88	78	51	87	99	86	74	80	42	87	34	51	52	51	78	34	91	81	82
35	51	43	60	79	71	52	71	22	20	38	65	95	94	23	22	42	36	97	68	26	65	83	96	30	88	37	90	84	84	69	99	93	91	29	33	88	88	85	52
88	96	86	49	88	76	70	51	83	39	69	62	40	69	98	65	77	31	82	59	82	20	56	70	54	72	36	23	44	51	45	97	22	81	43	45	37	48	37	82
88	65	67	49	62	87	23	40	90	37	47	59	71	78	67	61	36	97	86	96	88	86	87	79	68	92	67	97	73	80	43	83	66	79	79	41	33	53	55	28
78	20	57	70	88	66	92	34	77	28	23	47	39	68	62	69	35	29	75	95	40	84	75	74	65	97	37	84	27	99	100	52	50	100	49	82	37	73	88	29
69	95	35	32	35	48	22	80	75	33	96	89	73	37	56	53	83	75	56	61	70	41	66	31	68	29	58	93	88	73	55	60	32	72	85	44	51	20	49	97
81	81	31	39	45	43	25	85	94	89	70	87	52	82	57	29	51	45	38	93	22	86	58	94	21	92	25	97	81	55	61	77	71	59	51	52	20	81	79	38
28	87	49	46	50	58	64	42	30	30	21	33	51	68	80	62	27	44	100	82	30	57	25	89	60	45	23	90	26	25	44	91	35	25	87	81	89	34	98	99
23	26	45	46	41	47	57	49	55	100	30	76	70	51	48	63	44	48	22	50	98	25	51	41	74	84	36	89	76	98	64	44	70	57	70	48	28	52	24	89
98	81	53	61	45	95	40	97	99	24	42	60	70	88	48	28	93	21	67	94	31	86	41	76	49	30	29	92	85	96	65	77	58	41	90	79	24	81	80	67
