47	86	62	97	78	93	39	95	82	64	79	89	72	91	93	26	65	65	40	45	66	60	86	36	53	76	68	60	36	81	79	86	50	40	75	98	90	81	54	70
96	47	38	53	54	39	50	59	29	27	84	60	36	36	34	48	85	40	29	43	74	96	34	84	42	56	61	38	82	77	62	74	87	87	72	64	96	95	67	59
67	74	34	26	52	33	64	67	63	85	80	53	85	61	44	55	69	93	35	63	94	82	21	97	93	76	52	81	58	65	73	88	95	39	64	57	75	29	86	60
91	35	23	97	47	47	33	36	43	34	47	84	64	34	30	49	85	87	38	72	47	74	34	79	92	52	53	60	57	60	61	60	30	23	32	77	57	71	40	84
50	97	56	95	70	24	21	76	92	79	46	22	26	85	85	39	64	67	80	78	76	91	93	26	40	95	61	65	36	48	78	64	97	88	83	78	93	85	35	91
98	98	69	35	38	27	67	98	60	52	33	95	93	90	80	87	35	53	85	22	76	89	95	54	98	85	98	22	100	82	28	45	51	68	44	29	33	37	61	34
83	24	21	33	21	78	98	79	92	98	65	93	56	24	58	61	69	84	41	22	64	50	79	82	38	76	70	31	66	76	32	29	81	83	51	44	44	95	44	46
67	32	45	62	35	43	21	44	68	45	81	31	23	95	65	56	63	49	63	64	30	75	66	88	95	94	51	80	77	54	54	72	90	65	48	90	94	64	32	68
92	56	89	81	67	81	93	35	62	43	99	92	31	89	43	82	62	77	91	30	81	83	37	86	95	49	21	83	98	45	29	53	96	20	37	91	46	100	81	26
56	86	73	82	95	47	95	30	49	96	95	37	24	94	89	100	44	90	63	55	39	97	63	96	63	96	65	64	54	38	57	42	40	90	32	83	39	55	86	84
99	86	54	78	28	85	33	85	28	42	95	83	68	56	50	29	87	73	99	39	39	76	49	42	72	87	28	76	35	29	98	76	96	80	84	74	99	96	81	87
70	63	64	69	97	67	25	93	42	58	33	84	42	46	46	62	58	86	65	55	54	98	28	66	64	39	87	92	81	98	32	61	92	42	100	67	23	76	49	40
41	41	67	44	81	97	82	30	54	49	26	89	85	23	81	88	46	20	48	87	40	47	92	23	44	38	44	29	57	78	94	93	79	57	85	85	28	63	55	73
