100	66	46	87	29	40	24	48	31	77	90	76	37	25	32	82	35	81	56	78	27	36	65	22	40	57	43	63	46	100	48	37	35	36	88	91	29	50	63	72
42	21	36	48	58	68	76	55	30	45	23	43	34	96	61	53	36	62	50	31	55	59	33	74	63	99	29	24	79	56	40	31	25	40	45	36	58	97	92	25
37	85	21	39	35	34	48	28	29	86	41	32	37	24	61	100	43	98	73	71	41	90	100	43	97	54	92	49	31	52	36	34	81	94	72	76	73	44	47	34
53	43	72	68	30	82	94	39	71	40	97	77	21	51	44	78	24	96	93	54	83	96	53	93	68	88	38	79	74	71	35	22	49	25	58	49	82	30	38	85
63	38	64	96	61	96	43	90	100	92	70	29	49	24	50	63	83	99	46	98	25	82	40	81	56	60	28	29	78	76	25	34	54	77	67	93	29	23	43	36
86	98	34	68	50	61	46	67	61	38	83	59	48	29	45	91	78	82	48	81	57	37	31	30	76	52	60	59	55	21	42	63	89	54	36	68	74	91	37	57
71	43	23	43	43	47	44	29	50	49	46	72	41	45	23	34	70	54	62	88	35	100	50	89	49	37	91	58	55	46	90	32	29	26	38	21	63	68	95	81
90	46	90	26	54	57	85	76	98	88	65	63	28	92	79	95	34	64	54	96	24	53	75	62	79	96	52	69	89	88	68	78	73	45	59	86	74	87	54	70
95	36	48	85	51	100	33	30	33	27	33	84	85	60	64	26	56	31	36	55	47	83	86	45	24	20	94	44	57	96	97	68	98	86	27	97	61	64	92	87
89	21	77	65	82	82	34	65	78	90	72	97	100	68	56	38	31	82	24	100	54	35	25	39	71	46	95	65	75	29	46	80	38	52	81	25	28	87	89	38
95	47	49	43	42	57	33	97	98	93	27	94	77	49	54	46	74	65	78	41	30	20	39	38	63	87	75	20	56	59	65	67	65	85	39	69	95	59	87	28
31	22	37	79	54	23	58	49	53	77	48	24	30	92	39	66	97	44	65	33	90	26	65	48	35	65	36	63	52	55	56	59	69	89	88	38	53	77	63	45
39	85	87	49	83	72	50	66	84	84	78	75	29	95	26	95	56	61	97	34	36	43	75	89	24	29	22	37	32	98	85	43	100	22	43	86	22	31	49	49
97	98	40	45	26	49	25	29	54	31	39	59	40	49	30	33	97	61	86	28	98	39	45	42	68	46	73	26	72	27	64	100	70	77	94	40	31	56	31	23
64	55	48	43	83	68	54	71	23	66	40	91	56	46	93	54	52	62	83	41	77	75	29	70	22	69	100	34	81	62	30	64	27	61	24	47	52	23	91	66
55	50	25	59	32	73	41	41	40	84	62	71	55	94	21	80	34	43	82	56	59	100	62	91	39	27	54	58	78	34	97	66	21	41	34	34	32	91	94	95
