94	90	53	31	62	82	87	29	45	57	41	73	75	71	71	39	52	72	32	37	31	86	47	72	75	100	65	39	56	22	85	91	80	72	49	58	87	35	50	60
48	77	79	30	86	64	40	86	49	97	65	60	23	22	43	44	28	77	84	25	24	30	70	92	59	82	66	87	98	28	74	41	31	48	37	29	21	98	82	90
60	97	62	93	64	46	35	44	37	22	67	95	89	99	72	79	99	100	90	80	82	42	53	60	67	100	79	47	61	40	68	72	91	68	100	89	87	40	75	84
84	22	80	91	73	99	84	78	37	57	93	87	33	58	63	27	77	69	77	79	41	94	43	26	87	29	55	56	42	79	83	90	83	47	66	48	80	37	62	24
34	60	65	27	50	30	25	37	90	79	94	76	27	32	34	96	82	89	58	24	63	88	73	83	58	43	82	68	38	37	28	86	29	33	73	88	84	82	98	51
67	82	59	35	99	29	77	65	45	68	64	25	69	78	35	62	93	92	23	46	65	58	46	76	30	28	84	69	78	84	74	27	50	78	51	35	83	79	42	57
100	75	64	63	76	87	40	44	61	97	73	100	76	38	62	52	44	95	21	61	31	80	64	37	88	38	49	66	36	30	23	76	64	73	24	68	100	44	31	64
42	82	51	63	74	70	48	97	63	54	66	97	41	68	39	45	57	44	50	88	69	86	34	28	80	70	73	42	54	46	61	70	38	94	66	60	85	58	36	72
71	99	99	25	77	53	78	40	75	30	75	99	56	87	72	56	62	34	72	57	49	99	97	33	56	52	92	88	99	50	67	65	60	42	33	38	63	53	81	62
38	95	25	65	39	49	24	73	24	52	93	71	88	20	97	76	23	54	20	20	76	43	32	96	48	65	38	95	33	63	79	36	21	80	58	49	53	52	71	21
32	86	68	48	23	83	98	23	48	41	83	84	40	83	34	28	31	100	77	95	87	48	22	99	63	45	94	74	43	27	98	55	58	63	25	75	79	86	90	71
32	28	84	67	52	48	35	69	57	44	77	60	50	76	68	58	43	83	83	48	87	91	28	37	76	41	95	73	44	67	47	47	85	96	63	37	33	87	43	79
64	81	45	64	44	84	98	93	40	52	61	80	85	37	65	32	82	34	77	54	24	85	100	89	100	94	29	96	21	99	84	98	29	91	37	39	76	94	29	68
21	20	57	37	55	87	27	79	96	46	78	52	45	67	73	40	48	34	36	27	64	33	49	53	40	77	59	27	38	83	69	78	57	27	34	92	76	78	63	75
86	28	89	61	90	69	99	89	32	40	72	36	31	46	95	68	47	47	28	65	79	88	33	82	66	79	53	77	78	98	61	31	21	96	74	22	59	78	50	84
39	20	74	79	76	95	53	45	25	99	90	58	55	81	45	43	40	37	36	32	68	61	22	48	47	94	62	57	25	92	93	31	28	72	56	71	43	51	62	75
79	50	28	34	37	73	50	72	68	50	20	83	89	81	50	33	97	90	72	74	47	20	89	41	26	76	52	85	66	94	48	61	20	52	33	69	35	68	23	84
35	81	79	60	76	85	20	70	47	37	54	64	37	84	81	41	52	82	95	75	22	76	59	48	44	65	60	95	32	35	53	56	56	73	96	69	93	58	36	36
21	39	21	95	43	62	52	29	69	60	89	21	95	86	26	47	40	74	20	34	90	60	48	63	51	83	26	43	40	71	36	35	82	29	60	23	26	64	45	49
41	24	70	79	73	100	93	53	90	97	55	25	90	26	91	82	58	55	87	52	67	64	81	20	71	77	48	67	27	96	34	30	68	93	29	93	83	89	24	91
35	36	73	29	96	60	61	79	99	44	27	73	71	37	95	84	34	64	29	74	59	67	89	71	45	73	87	90	36	55	27	83	88	61	43	73	82	84	45	42
57	48	98	80	97	98	34	51	85	92	78	46	34	51	90	24	77	97	61	38	59	47	66	34	67	35	78	35	84	53	87	32	64	72	36	65	100	24	66	26
54	85	57	27	42	32	20	21	75	41	40	46	21	68	66	34	71	76	99	69	98	76	56	70	56	91	94	54	89	40	69	72	62	36	68	83	62	75	37	27
65	30	56	56	27	72	74	51	25	95	73	42	87	52	21	67	63	50	84	49	40	83	67	70	74	63	88	39	62	73	65	32	28	23	79	69	23	40	76	56
46	93	43	30	58	93	22	65	20	33	54	81	80	83	71	81	35	98	59	41	71	55	68	72	87	36	67	20	46	49	83	40	85	70	66	27	32	99	88	73
22	75	91	56	68	80	90	60	63	80	39	62	24	47	99	37	73	20	75	71	40	30	100	72	37	60	73	75	39	96	21	53	27	49	32	85	34	51	88	41
22	98	61	54	45	32	58	51	41	62	72	23	54	43	78	30	95	57	43	32	69	72	71	35	50	40	43	74	24	68	45	74	28	60	20	73	37	98	70	91
52	98	26	60	25	41	83	33	43	44	86	80	49	60	55	49	80	48	91	45	46	51	55	36	85	59	84	70	50	48	44	38	48	63	32	60	57	40	55	64
20	73	84	63	78	77	50	70	52	48	63	92	55	79	78	96	31	69	54	56	83	85	54	29	21	25	32	58	72	24	100	71	93	36	77	58	63	53	29	33
34	71	66	34	85	61	34	79	58	33	69	41	59	27	35	21	33	54	93	94	95	32	68	66	60	32	20	54	93	72	32	33	97	47	47	28	64	36	93	36
82	96	78	87	69	40	35	37	93	24	62	93	35	38	90	100	76	50	58	47	56	45	97	72	64	27	92	56	70	43	56	37	20	44	43	53	56	48	98	61
33	62	39	48	56	65	97	63	70	99	58	39	61	44	48	75	90	90	74	72	95	23	70	100	55	72	30	73	96	100	58	30	73	63	95	47	77	41	58	53
87	39	38	79	56	82	22	37	49	79	49	53	54	70	32	39	47	78	49	24	26	37	24	58	59	42	57	83	92	62	86	30	67	41	44	75	95	78	77	35
86	56	81	84	85	95	94	80	76	99	66	51	78	57	90	40	98	23	46	71	27	81	62	63	96	74	53	51	97	76	57	95	42	66	63	36	80	73	28	39
42	57	32	68	20	79	30	83	100	43	44	46	41	94	97	100	63	50	97	46	43	45	87	30	24	73	64	47	21	95	95	68	30	68	77	81	63	73	89	100
78	40	60	46	96	54	28	26	26	27	98	30	79	58	43	78	36	44	75	57	91	28	85	51	48	44	57	22	47	63	94	92	82	53	30	96	38	64	55	78
77	89	37	41	62	90	46	52	62	28	84	84	60	71	39	27	58	92	27	52	68	61	77	72	44	85	91	37	95	38	62	57	92	57	21	67	70	58	41	76
70	47	79	87	55	68	54	70	86	50	84	77	72	45	100	43	27	23	89	44	80	74	46	46	42	34	31	40	57	31	49	70	38	38	53	24	100	70	38	44
60	76	67	68	58	96	28	64	85	99	36	88	50	33	67	51	83	34	29	52	98	78	32	89	96	37	22	88	96	60	65	92	73	42	20	27	48	52	57	50
63	61	79	37	81	37	70	66	51	38	31	86	56	30	74	85	47	36	90	23	37	82	23	81	46	89	50	99	25	44	36	42	53	83	87	52	43	40	53	59
42	82	41	62	87	40	36	26	65	57	83	57	60	37	55	80	54	91	30	48	58	45	55	74	77	65	52	44	31	49	68	98	33	91	23	31	74	44	30	73
42	58	52	82	52	24	67	42	86	90	76	73	68	47	98	57	77	70	26	58	92	78	71	71	61	70	55	68	78	94	36	47	96	60	98	86	59	31	20	43
56	85	37	22	57	81	43	70	73	84	92	55	53	57	80	66	30	56	99	75	59	21	84	47	39	29	99	67	31	44	49	100	91	28	28	95	28	52	80	67
37	33	41	36	34	54	52	36	68	52	100	96	64	39	55	84	63	89	25	42	78	44	21	67	59	98	51	39	28	53	78	22	53	86	33	20	29	63	79	80
47	57	68	85	55	28	72	87	43	28	57	59	92	89	41	57	99	97	52	40	100	41	41	84	23	87	55	98	99	87	42	70	56	31	23	88	34	29	53	49
64	23	69	81	72	37	77	20	79	37	85	54	24	89	76	68	96	27	40	50	22	70	24	43	55	27	39	97	54	34	46	94	26	57	37	28	22	79	54	58
92	68	24	73	38	63	61	57	34	76	76	34	37	57	22	52	79	80	91	35	97	51	67	73	42	20	63	93	26	38	97	54	42	99	49	30	42	94	57	73
66	91	99	49	71	64	76	57	57	85	20	66	27	69	63	85	49	71	73	57	97	36	90	66	92	79	74	51	44	92	80	75	34	95	100	23	38	80	57	47
40	96	83	29	35	71	37	64	56	65	68	52	33	31	35	36	43	72	75	24	72	96	41	69	75	47	78	45	39	23	74	71	92	72	35	24	97	48	23	53
60	85	85	49	82	24	70	75	87	33	71	100	82	32	92	46	64	41	61	73	68	86	61	62	41	83	23	36	56	97	28	97	85	51	30	42	55	26	78	63
