64	52	30	27	46	79	100	79	73	35	50	85	30	54	92	92	33	82	71	36	22	51	80	73	58	64	51	36	94	75	45	29	46	82	95	95	99	34	54	21
61	76	46	42	57	97	67	66	53	39	70	96	70	95	90	74	43	45	24	26	66	44	48	48	71	95	36	95	38	43	85	34	32	46	91	44	68	57	45	28
40	66	90	37	39	87	32	89	26	87	38	75	30	84	91	70	31	47	56	73	70	78	74	77	99	82	40	69	23	46	20	73	68	74	36	54	38	55	83	28
87	22	32	32	57	60	20	34	27	77	30	43	39	99	45	43	50	62	80	66	67	30	54	29	75	100	36	100	86	99	26	80	66	75	69	22	51	87	94	88
74	88	89	64	77	58	34	84	44	94	84	58	95	42	38	31	92	42	46	40	81	41	80	72	72	39	66	57	35	98	82	94	35	45	70	73	41	89	74	70
49	100	56	68	25	64	49	65	62	37	99	64	36	23	96	44	28	85	94	45	55	46	29	34	49	75	73	48	51	54	67	39	54	41	22	49	84	41	53	84
48	98	42	47	67	74	44	69	58	47	98	65	56	64	32	73	51	75	63	71	32	29	63	42	84	42	60	36	81	67	46	39	35	78	88	57	86	38	86	22
77	41	91	50	48	30	34	49	92	43	86	98	21	57	25	76	70	73	62	30	61	57	62	30	93	30	51	31	64	91	53	46	63	84	88	43	80	25	62	84
30	32	75	79	81	34	23	78	71	56	21	92	20	61	57	71	27	91	95	29	98	54	50	28	66	58	55	82	66	56	43	64	71	99	68	56	43	21	90	40
91	54	73	92	57	29	21	72	66	31	24	21	90	80	89	82	66	31	23	91	40	93	75	37	98	67	71	83	66	32	41	92	34	92	87	78	40	25	99	61
91	60	36	82	46	49	40	68	49	99	72	74	69	73	63	53	41	31	60	82	79	76	60	55	33	85	65	56	99	26	87	51	38	55	94	59	46	33	79	49
80	66	39	98	38	94	71	87	83	85	38	39	33	80	22	75	95	26	56	85	29	67	80	72	94	46	39	59	90	72	86	44	59	78	97	24	58	77	97	56
50	89	67	85	29	30	77	20	63	92	67	83	50	64	54	51	65	80	98	65	37	76	27	44	87	34	69	92	86	32	72	68	48	43	53	79	67	28	83	83
23	83	48	48	79	60	31	77	23	32	82	28	96	21	23	52	85	64	57	85	63	71	66	88	60	98	31	53	44	27	47	45	28	22	66	35	51	79	60	36
100	36	22	43	33	39	34	86	30	100	51	98	64	26	57	51	22	82	93	92	83	97	61	26	34	78	68	82	45	21	57	80	99	36	71	82	56	89	71	76
98	74	59	42	28	33	73	93	40	32	38	32	100	93	33	57	45	52	67	92	68	66	36	54	81	71	77	93	92	96	87	89	29	85	53	37	39	68	29	59
28	59	98	41	26	46	63	73	59	73	94	30	49	49	75	39	86	87	59	70	94	65	52	89	36	82	53	58	70	23	35	80	57	33	100	30	35	29	78	86
75	72	45	61	40	97	68	24	44	54	23	45	39	68	47	37	26	34	58	36	83	43	50	23	92	81	58	95	61	100	44	63	86	58	95	30	70	28	56	34
23	26	21	100	84	36	81	79	80	29	78	92	52	54	85	61	22	31	37	67	100	31	77	78	52	64	33	86	35	64	33	48	42	79	32	63	52	23	44	70
81	21	25	60	38	42	89	61	71	41	77	46	82	63	45	71	73	49	78	58	95	65	58	82	45	46	53	41	34	40	86	41	67	87	20	45	99	54	24	57
78	44	31	93	84	31	99	35	20	32	76	37	41	64	98	93	85	91	92	78	97	41	55	98	77	40	85	35	53	23	63	38	93	23	79	68	53	41	60	32
27	63	72	26	48	57	100	62	60	77	100	51	86	44	59	84	57	65	27	99	20	24	20	33	52	85	72	51	40	78	64	61	36	55	54	97	35	49	61	72
56	78	71	31	75	42	60	79	54	83	32	78	80	47	85	48	68	36	25	27	33	26	59	67	85	61	100	20	76	31	20	21	82	21	95	76	36	20	57	51
23	26	75	54	32	54	52	93	90	84	99	55	27	86	82	31	37	41	29	70	71	98	98	81	99	30	29	35	75	91	63	74	30	58	23	90	83	36	81	41
74	23	80	88	95	62	28	40	37	20	77	100	31	93	92	74	37	52	90	88	78	36	60	63	24	81	91	87	80	34	45	46	91	80	83	58	26	75	36	65
63	27	44	53	80	71	59	43	30	30	44	96	65	84	43	86	69	85	75	46	60	29	79	96	40	28	99	63	24	36	94	33	69	42	24	59	82	50	76	43
35	54	99	25	67	45	44	36	53	61	45	31	32	58	67	45	94	65	59	52	30	53	24	85	72	76	29	33	68	95	93	77	94	30	26	28	70	96	24	83
65	32	96	71	94	64	32	30	64	62	41	66	41	89	77	84	60	95	39	47	59	65	27	62	34	79	97	65	87	98	47	65	93	62	67	97	91	26	62	83
29	47	80	85	47	76	87	47	96	83	90	24	72	77	52	89	31	69	23	52	35	30	93	47	51	61	89	30	84	51	63	27	85	52	35	66	97	40	100	67
35	59	46	22	45	71	49	34	25	94	41	80	65	84	82	96	79	31	95	32	25	52	77	47	45	64	44	68	23	27	31	95	94	93	56	69	94	24	34	69
42	66	71	24	28	79	97	65	79	71	74	58	30	36	75	50	42	56	100	77	36	54	75	68	53	94	86	78	67	75	36	92	65	73	65	75	36	47	43	32
85	66	33	86	85	70	28	40	47	97	52	52	91	39	72	73	86	25	85	29	29	75	34	29	86	57	36	38	40	28	69	62	48	60	42	41	38	68	84	51
38	44	80	94	44	20	72	86	27	71	53	68	31	72	38	30	25	21	64	67	84	78	96	83	51	35	75	27	58	46	37	66	58	64	86	84	81	37	94	79
89	87	88	86	53	81	48	36	85	64	73	92	65	90	47	68	82	50	89	91	79	37	70	65	67	82	93	100	84	22	90	100	44	93	22	63	57	73	42	79
92	48	77	99	25	43	64	72	20	98	80	36	85	85	86	39	78	85	30	65	33	52	34	71	51	96	80	39	48	65	49	79	81	35	67	75	54	68	94	93
97	38	48	74	58	50	31	43	61	42	52	65	37	64	78	53	56	69	89	92	58	41	30	90	91	33	60	39	40	31	48	81	31	93	54	92	55	24	28	85
69	33	36	74	99	86	34	90	26	54	29	76	82	41	34	68	49	98	66	46	94	30	36	52	94	74	80	37	89	76	57	83	31	72	96	86	75	52	89	57
66	97	68	73	85	71	37	29	49	88	54	26	65	66	37	39	25	61	40	35	59	34	31	35	36	88	57	75	73	84	79	90	81	33	60	25	71	56	83	22
90	53	55	25	40	49	34	22	49	54	74	92	47	78	98	53	26	47	40	71	66	34	92	89	94	44	35	40	92	33	74	54	22	69	62	49	26	54	95	67
78	62	98	47	39	94	53	22	82	80	84	76	26	85	24	66	73	32	60	94	30	45	31	40	88	77	47	82	96	54	80	49	65	87	87	33	69	78	76	39
67	26	74	27	29	71	92	49	29	35	44	40	95	84	82	28	90	54	64	93	93	48	41	59	74	86	36	50	20	34	75	77	29	74	77	93	55	77	75	93
74	85	40	21	76	94	93	92	68	82	50	44	95	21	89	88	61	74	31	96	58	55	95	43	98	32	52	88	78	86	99	85	60	47	22	20	52	38	61	58
36	84	27	78	46	74	64	54	53	20	35	54	21	94	86	69	86	69	58	43	66	43	45	74	84	99	65	39	74	89	34	66	32	87	75	94	33	27	47	79
31	35	45	77	100	39	39	22	67	62	30	23	48	20	20	71	93	32	85	43	58	96	81	51	44	58	95	83	100	91	88	68	49	89	78	24	74	85	82	72
23	57	62	74	22	93	52	70	43	42	80	91	30	28	35	49	39	33	41	41	42	34	49	29	95	22	30	56	34	33	63	24	49	93	21	83	67	34	50	76
55	84	73	38	89	27	22	66	38	49	38	46	26	70	47	80	35	59	56	75	42	24	81	77	55	62	43	56	98	32	34	29	64	70	71	93	58	84	22	32
45	38	26	98	87	76	72	88	62	82	41	94	43	57	32	68	22	71	97	38	70	77	53	50	65	67	55	74	39	81	39	75	38	97	21	44	52	93	31	80
28	79	80	65	94	46	52	71	57	79	57	91	23	56	28	54	51	52	95	90	54	69	88	20	91	52	75	64	29	21	49	98	47	62	23	32	59	28	93	81
54	39	41	43	77	22	38	88	92	20	81	67	92	40	81	58	79	65	54	64	74	28	43	55	73	22	41	74	47	21	61	63	88	67	47	84	49	85	23	29
20	29	74	95	65	100	23	94	21	87	55	55	45	77	31	34	57	65	38	43	55	46	41	100	55	70	95	30	67	86	93	59	95	32	93	56	20	64	87	85
