36	38	90	24	68	31	99	52	25	60	36	82	97	82	76	35	55	27	52	96	55	85	96	48	76	32	24	40	81	77	54	36	99	28	67	51	38	95	73	87
24	87	76	41	66	82	45	69	42	84	51	27	29	77	55	37	97	34	83	94	76	78	84	94	22	20	56	23	57	31	75	98	63	78	20	44	31	23	47	22
78	35	93	80	76	52	22	54	82	85	62	90	90	51	58	26	28	50	26	66	52	78	66	93	25	61	72	39	67	44	82	53	31	27	76	21	26	95	57	26
86	88	68	92	51	55	82	40	37	25	52	81	41	90	22	54	75	82	48	61	79	84	48	72	90	88	20	88	91	58	31	28	77	45	44	63	31	97	44	26
50	70	50	72	25	73	99	80	34	47	81	56	36	80	55	90	57	95	31	90	84	99	50	36	28	22	90	86	49	99	37	81	88	20	43	89	72	41	63	35
36	46	39	27	87	53	66	50	68	41	45	52	69	83	59	80	25	66	29	69	63	89	67	92	85	71	89	31	80	47	47	42	56	38	29	68	98	60	66	55
65	79	79	24	53	20	97	26	58	92	53	52	67	77	91	25	95	57	58	47	39	23	59	34	99	77	35	73	98	94	60	52	46	50	28	22	59	86	37	92
78	31	53	80	40	76	87	36	88	69	89	78	47	72	65	24	78	63	92	61	63	27	72	98	67	37	69	54	59	73	31	29	32	55	41	50	59	28	38	21
53	46	41	28	22	85	61	47	37	84	72	85	53	54	40	25	70	40	89	20	38	73	81	28	73	40	21	79	68	41	45	24	79	75	33	71	41	24	56	49
67	58	91	27	50	65	69	36	28	77	87	88	42	69	43	37	71	30	28	59	70	68	39	60	21	61	91	61	64	48	37	64	35	55	33	51	81	50	89	21
87	47	60	60	73	36	55	56	67	76	64	93	36	25	79	83	36	56	85	45	35	41	83	87	96	90	79	33	96	23	65	87	47	80	21	66	99	49	92	36
96	94	99	78	68	94	83	49	81	25	28	78	87	66	38	95	54	47	40	91	33	30	69	57	77	63	85	86	77	45	76	31	81	95	51	42	32	44	100	77
80	81	95	78	86	70	43	96	21	26	68	72	36	39	28	21	88	28	52	100	62	83	53	79	91	70	55	25	25	20	34	35	86	33	26	55	81	88	89	62
28	99	86	41	62	54	46	20	29	93	62	66	81	37	64	77	21	87	80	80	78	82	70	97	52	32	23	95	90	91	22	70	40	46	92	70	42	65	23	77
