85	73	52	86	59	79	75	94	86	100	50	95	30	57	77	94	42	88	45	84	42	77	31	94	97	24	73	58	20	79	81	82	29	85	27	29	78	45	71	77
53	100	58	99	82	34	51	68	57	79	56	25	86	20	41	73	41	44	98	94	30	33	21	71	33	53	69	45	100	63	63	98	47	30	89	32	89	39	49	44
22	74	37	66	82	50	64	95	84	66	53	50	42	40	66	24	79	66	34	50	34	72	39	76	32	92	57	80	24	97	100	83	79	40	28	21	91	74	50	75
23	60	72	23	65	49	98	63	52	90	40	98	71	41	93	57	71	94	73	88	97	46	55	66	35	75	51	25	70	96	74	89	29	92	25	40	82	31	50	97
64	21	55	90	20	87	46	81	40	84	85	22	45	84	89	98	90	20	42	43	48	39	86	86	46	62	29	57	76	29	95	31	22	66	54	54	48	65	74	84
72	25	51	60	29	38	44	57	30	52	57	27	66	54	81	97	72	38	49	93	98	43	41	95	25	22	24	95	92	53	30	47	50	98	81	24	21	97	52	52
63	61	22	83	65	28	90	55	62	34	58	23	37	52	55	61	20	63	52	26	54	75	68	96	98	74	32	65	90	48	54	59	64	44	52	48	52	42	54	37
38	83	96	40	72	23	74	74	46	43	74	63	47	61	54	66	67	72	26	84	31	55	65	33	22	92	48	99	77	69	46	76	90	91	53	76	38	51	66	66
59	69	27	85	67	38	98	92	74	26	38	66	52	77	27	58	30	89	38	97	68	71	58	38	62	36	87	26	42	71	98	54	81	21	85	64	100	99	82	23
67	37	41	23	85	88	85	76	78	70	31	30	40	86	91	66	62	61	35	59	40	30	74	98	72	52	93	21	43	29	44	36	41	85	60	77	43	95	24	71
46	63	86	39	21	20	48	70	29	28	60	26	74	90	76	61	54	41	65	98	69	49	33	61	66	27	29	93	55	45	22	69	62	76	38	43	46	32	90	99
77	96	20	88	88	52	86	22	21	85	71	93	35	68	91	33	31	40	33	24	91	66	27	87	86	83	94	73	62	75	63	46	79	68	45	36	54	67	79	88
46	32	58	53	61	48	80	65	42	34	39	29	51	60	38	26	79	81	51	53	51	95	83	57	32	72	59	77	89	43	67	88	68	46	28	27	65	78	45	69
61	100	21	55	31	58	42	67	68	46	78	62	31	36	90	81	76	26	44	65	76	48	50	86	57	64	33	94	95	83	34	79	23	77	38	75	92	89	78	80
80	69	97	53	63	29	53	57	67	54	86	24	93	83	39	98	44	53	87	85	94	22	64	86	70	27	38	75	49	56	44	46	40	50	52	56	51	82	30	28
45	23	93	93	100	73	23	61	96	41	73	53	88	49	76	96	55	44	38	76	45	24	48	44	51	27	73	76	42	62	23	36	64	26	77	93	25	41	85	75
99	74	55	50	67	47	93	23	83	24	60	75	28	59	36	26	53	85	40	36	74	21	71	79	65	77	92	32	49	79	57	42	48	40	45	64	99	63	95	72
47	74	76	55	42	62	78	31	79	77	48	61	20	74	39	45	85	53	90	100	36	36	62	43	100	82	90	46	76	57	88	31	43	33	61	92	41	51	84	71
38	32	59	86	74	84	46	48	59	78	63	60	53	61	100	48	38	67	78	96	71	67	87	68	60	46	96	28	90	63	74	21	100	60	61	77	76	20	53	44
75	49	20	79	98	66	34	71	52	61	91	76	99	85	46	73	92	96	76	68	51	89	77	91	52	70	22	69	96	77	22	52	67	37	68	49	79	53	89	99
20	53	33	26	63	34	21	72	29	58	29	83	95	24	40	30	80	59	52	59	99	52	69	84	26	64	87	62	72	53	44	93	34	22	55	69	49	71	97	68
100	83	28	82	95	96	93	41	51	53	63	91	77	65	30	52	75	55	22	92	100	80	67	79	33	54	38	58	35	60	40	93	80	67	48	40	91	30	87	75
98	50	37	23	50	37	26	71	78	55	62	62	31	85	82	84	44	67	66	77	85	63	49	93	84	67	31	49	24	71	78	64	72	25	94	68	71	59	92	70
36	80	29	20	69	81	39	82	49	30	43	90	49	49	36	91	100	69	76	98	47	40	89	58	25	85	29	37	93	83	86	52	47	41	45	47	88	79	20	45
67	28	39	86	70	75	23	98	27	85	71	88	62	46	35	74	48	81	70	92	63	43	34	46	99	56	90	30	41	85	38	64	90	99	50	100	85	97	44	49
63	60	31	29	73	67	69	82	39	71	50	64	75	31	47	70	29	61	57	48	34	67	46	31	43	85	68	73	93	44	39	84	32	49	51	23	74	67	81	83
31	89	95	95	64	94	37	93	94	60	91	50	79	58	70	46	51	25	33	58	72	30	69	89	48	73	79	70	79	99	75	89	26	95	81	95	53	49	49	47
53	85	57	84	57	80	59	64	53	82	35	72	59	63	91	39	40	91	27	79	60	95	59	42	93	59	29	31	64	48	80	40	61	69	93	29	76	30	70	72
39	59	49	97	88	61	91	45	67	81	43	99	55	88	32	99	21	96	33	91	96	93	86	58	43	70	90	34	75	60	67	100	30	87	89	95	81	49	89	85
91	96	51	75	61	49	29	49	42	48	70	64	49	81	62	69	64	45	43	46	90	43	63	75	27	75	46	48	89	47	32	98	36	86	25	95	88	77	34	84
42	21	95	79	83	68	79	71	35	21	83	28	74	39	68	94	56	60	100	67	63	22	70	27	35	77	76	76	85	21	42	34	78	54	51	28	51	55	62	72
91	30	95	47	100	89	66	42	64	22	77	92	80	63	38	82	89	80	47	69	93	45	24	77	21	96	23	43	21	86	34	40	57	90	80	30	57	55	86	87
77	33	100	26	48	70	85	92	37	57	88	66	32	42	91	75	61	100	89	32	57	90	26	93	27	69	53	74	83	69	41	61	39	73	95	95	95	67	74	86
36	41	98	21	86	30	95	80	55	39	73	35	52	65	90	96	59	58	34	29	66	31	87	90	50	92	22	59	38	70	91	28	31	72	90	56	27	47	21	43
55	57	90	87	78	57	27	69	56	36	61	91	53	34	80	89	57	91	46	25	95	55	40	46	53	94	87	64	65	69	54	93	60	66	73	52	44	32	100	47
81	55	56	73	45	77	60	63	26	57	89	23	83	82	47	56	45	97	33	100	82	39	43	89	20	47	70	33	21	33	57	44	95	47	28	97	46	94	35	24
55	60	65	62	74	85	62	24	89	22	49	23	29	85	88	84	80	96	72	73	23	39	40	35	90	54	43	38	64	76	100	100	97	73	47	49	80	20	96	92
22	99	68	80	90	47	89	34	91	88	51	50	52	21	80	25	92	68	55	88	74	94	75	20	50	27	33	36	46	34	71	33	93	76	21	52	75	95	27	34
74	91	74	79	73	47	84	96	96	60	72	91	73	86	25	65	94	40	77	66	76	45	85	100	94	54	60	38	95	97	95	66	69	61	86	20	30	67	46	60
