40	57	21	63	57	87	55	85	65	47	67	73	46	55	54	73	21	65	53	58	94	42	89	84	80
87	82	73	92	73	78	33	21	80	51	41	21	61	74	29	79	34	28	22	38	35	96	43	61	91
56	90	76	28	85	39	27	81	63	38	52	28	42	35	20	80	75	75	75	33	91	75	57	32	56
83	89	61	86	63	65	100	41	49	100	49	72	46	27	34	49	99	81	58	89	27	42	55	33	20
45	79	49	91	98	28	47	63	55	38	84	32	49	57	61	30	43	97	67	28	42	53	55	31	58
58	98	87	84	89	92	57	89	95	44	92	98	50	93	76	45	50	65	39	76	60	57	82	41	44
85	87	43	35	26	69	50	85	82	23	29	79	63	95	68	52	84	75	68	96	26	73	20	62	33
41	61	73	98	35	58	57	52	63	30	97	40	23	27	77	38	27	68	44	66	30	78	96	88	53
73	94	61	97	23	95	60	63	46	43	53	23	53	95	100	52	41	84	44	21	74	23	95	91	83
82	87	55	79	49	98	36	30	30	31	34	20	32	100	41	98	57	20	80	91	55	22	100	70	78
81	70	79	100	28	51	29	63	64	71	42	35	96	33	90	98	63	72	46	61	39	57	96	51	77
29	46	28	53	86	44	25	78	64	46	30	87	78	42	97	74	38	71	53	39	39	43	51	31	31
50	97	55	85	90	63	74	37	58	85	21	76	71	45	36	22	28	61	86	57	58	82	35	31	97
27	58	48	57	29	71	78	22	74	71	81	79	79	78	85	36	97	38	38	96	27	26	80	81	38
58	50	37	44	24	85	81	40	99	65	69	64	55	42	87	22	38	51	28	30	53	66	70	85	95
33	60	56	47	38	52	36	84	31	100	91	44	52	41	64	43	92	84	46	87	35	94	51	33	28
37	95	71	22	23	59	25	97	83	41	27	66	48	27	69	82	68	83	34	23	55	85	42	25	28
65	72	63	50	59	68	35	53	95	97	52	71	41	93	22	20	98	38	40	98	60	29	68	26	62
97	73	22	62	45	72	41	67	64	35	86	94	67	30	81	48	34	47	87	60	88	33	45	60	98
46	71	38	20	75	61	40	45	69	68	64	91	99	21	71	87	20	54	83	59	45	69	62	37	93
99	32	23	26	90	55	90	50	66	86	39	87	100	96	57	22	48	76	23	21	43	99	64	78	83
45	68	100	62	38	51	27	33	78	50	36	45	30	33	77	81	21	69	60	24	63	23	69	100	39
79	21	64	50	34	20	63	34	80	32	30	75	32	94	72	71	28	61	99	34	55	55	20	65	35
57	54	61	49	80	40	56	87	68	56	65	71	43	72	78	63	22	100	95	58	78	46	91	34	72
65	28	75	29	72	37	41	23	90	26	36	28	94	40	82	98	32	49	38	89	76	25	69	83	49
80	59	33	39	24	30	65	61	24	60	96	96	95	67	37	79	25	97	40	20	87	43	54	79	66
74	86	27	63	42	70	78	72	88	48	48	41	59	87	81	91	44	90	84	34	43	60	52	86	100
81	77	33	62	86	74	36	98	42	32	83	65	43	47	58	99	93	88	89	29	52	31	60	28	71
77	95	51	51	51	64	26	78	78	41	43	35	20	85	47	77	35	78	83	43	33	86	21	59	83
29	99	95	76	38	67	20	25	50	60	36	93	38	61	99	26	84	85	63	55	25	97	91	32	33
70	95	60	64	45	63	82	93	43	35	89	24	58	36	45	50	59	40	27	27	23	58	50	33	50
41	31	37	42	92	39	54	82	68	70	70	82	62	94	23	56	81	34	51	58	38	71	80	90	51
40	89	21	73	25	95	44	29	80	69	51	70	58	51	46	32	41	65	43	98	27	56	68	70	77
73	57	29	73	34	99	69	34	20	40	96	65	33	71	46	94	36	50	63	48	64	76	84	81	63
47	83	30	76	29	98	30	51	95	86	53	59	31	37	44	44	63	41	69	80	89	23	49	52	32
26	41	24	38	100	79	49	100	24	45	80	81	59	47	71	58	30	53	23	73	51	80	88	57	97
98	85	68	84	78	99	94	58	63	43	46	23	80	41	83	47	48	70	41	90	88	81	48	31	27
61	64	72	25	48	92	49	66	48	86	23	56	89	76	30	65	98	71	28	85	81	39	77	89	68
100	85	81	92	44	71	94	58	52	51	27	24	78	71	85	100	28	78	20	24	95	33	44	82	38
59	43	86	42	56	66	26	46	77	22	76	27	86	92	52	30	81	65	86	25	76	21	79	76	48
