27	77	20	71	35	69	27	38	57	40	93	70	72	62	75	79	87	73	41	73	35	41	99	25	23
40	64	77	20	70	59	31	65	22	77	70	37	79	99	80	52	64	75	63	75	25	90	28	70	73
23	27	75	64	48	90	90	81	99	89	55	94	47	91	100	58	63	77	33	95	96	80	66	83	61
82	89	72	59	58	23	21	98	31	46	64	63	97	37	45	49	61	47	94	55	51	68	39	61	78
24	42	93	56	28	31	70	49	63	49	62	69	45	67	41	30	25	62	29	98	97	65	59	26	67
62	61	48	65	75	28	92	53	88	21	49	62	52	25	35	21	87	20	81	77	87	66	74	64	46
73	58	85	73	69	45	49	40	81	78	100	93	31	32	58	24	75	25	86	66	87	65	34	89	24
95	77	32	24	74	82	60	88	99	56	20	54	56	29	93	35	50	63	89	34	48	45	74	77	20
72	81	73	48	94	59	24	67	93	24	81	56	75	63	50	61	68	30	73	92	20	33	89	68	41
86	43	94	99	72	43	85	66	68	22	66	87	63	61	49	67	27	84	67	28	99	23	42	50	60
28	31	68	68	72	25	69	92	32	84	82	55	70	98	58	60	33	84	63	48	55	30	28	30	68
59	68	57	68	69	100	42	40	57	48	54	97	83	86	58	27	60	99	70	71	75	52	36	57	93
89	26	60	88	62	34	87	77	55	25	50	48	63	45	82	26	79	32	97	30	81	48	23	94	21
71	28	75	79	89	40	87	57	89	21	51	72	91	25	73	78	79	55	84	64	21	90	97	78	97
85	88	71	98	48	25	89	92	63	52	29	57	72	55	73	65	94	21	51	88	30	71	48	48	91
40	53	94	60	90	52	73	58	37	35	94	25	81	43	38	67	76	21	91	86	42	43	38	51	58
50	31	24	39	59	43	41	81	45	43	100	50	96	44	22	76	34	67	61	58	35	40	30	87	78
100	47	53	46	63	60	86	98	82	38	26	76	34	21	87	45	31	36	31	45	87	86	43	64	24
40	52	46	68	30	83	26	83	55	93	86	79	42	99	91	34	20	61	38	75	87	23	48	26	24
31	39	75	95	44	46	60	74	34	70	82	23	74	52	26	87	76	94	54	82	23	45	54	66	46
89	98	35	34	39	74	32	74	51	25	75	60	82	83	55	31	95	37	39	41	72	67	75	44	40
40	38	99	76	89	53	56	95	93	78	44	90	50	66	91	70	94	96	52	48	21	99	65	79	80
38	85	54	60	93	55	43	65	76	44	47	39	71	44	61	32	77	73	66	20	39	88	86	47	74
77	96	93	33	28	99	57	97	59	53	32	94	30	85	93	61	32	27	38	62	99	65	90	63	64
81	53	67	63	67	72	46	82	49	76	67	40	32	87	35	50	96	57	81	100	75	75	45	49	20
54	35	49	31	42	93	52	25	24	23	98	79	25	27	79	98	84	20	38	21	70	88	96	50	57
61	85	91	31	39	77	57	42	44	96	32	74	34	69	69	62	29	76	60	87	90	40	93	61	47
99	96	36	23	21	61	32	41	49	40	23	70	56	43	30	49	89	56	44	30	67	98	55	97	98
85	40	23	36	37	53	78	66	54	89	48	71	64	66	58	82	28	30	49	88	72	31	32	73	92
35	97	83	88	72	30	90	86	48	28	98	20	43	75	28	66	72	68	67	99	73	76	71	32	53
96	85	32	98	88	77	41	89	58	44	94	79	97	25	85	71	45	97	82	94	23	36	48	72	39
83	88	28	32	95	32	24	75	71	25	53	78	88	29	81	24	42	20	52	58	87	26	49	53	90
92	52	97	78	70	85	27	83	70	100	74	45	69	99	23	50	55	52	77	58	70	22	83	62	86
83	78	64	52	81	68	95	82	87	40	65	65	75	90	60	70	60	22	81	25	100	30	59	96	56
39	70	75	37	98	28	66	41	21	71	31	61	86	38	72	69	86	32	25	75	65	85	55	27	60
68	99	30	74	53	28	57	86	42	86	51	48	23	95	59	100	79	94	57	61	61	92	34	78	62
96	56	97	75	33	61	83	41	97	88	74	24	76	45	57	59	87	42	56	66	60	89	39	26	40
66	96	51	97	27	27	51	35	31	86	66	40	87	34	98	49	72	94	94	44	60	76	79	88	69
95	85	56	93	81	48	31	98	39	92	65	50	21	64	67	32	63	47	40	72	31	58	62	72	82
96	66	74	67	96	28	42	42	52	64	43	93	99	59	42	91	60	81	73	46	79	56	83	82	61
