21	55	58	65	39	47	99	50	80	46	41	98	52	99	63	49	72	84	20	52	69	87	65	27	77
62	84	64	37	100	20	89	87	84	51	38	74	23	83	100	91	93	59	74	91	46	61	97	47	79
57	90	47	75	90	97	88	66	43	31	35	70	77	30	30	91	96	25	97	79	71	27	57	49	64
22	32	65	70	72	40	69	93	94	30	31	70	51	73	20	73	49	24	88	66	38	70	99	89	55
64	94	38	36	77	57	52	29	81	33	63	48	42	77	27	99	20	58	31	59	58	96	53	78	42
71	26	81	61	67	79	88	75	30	86	87	23	72	29	54	86	97	46	35	56	53	97	44	56	77
38	85	77	36	87	85	67	73	50	29	57	82	26	42	63	42	74	82	45	68	32	60	23	85	27
98	92	45	35	25	80	61	51	86	46	98	98	37	39	53	44	76	78	20	62	37	58	28	26	89
86	81	88	99	62	35	21	55	21	80	71	74	53	25	52	46	27	75	30	84	68	73	37	27	73
80	30	52	91	26	56	90	36	30	53	96	33	22	74	31	61	94	90	32	76	49	85	94	43	25
65	34	50	38	53	96	79	89	44	92	80	51	72	20	65	35	55	97	24	83	90	59	81	88	54
64	35	54	68	88	35	26	60	43	93	67	22	89	79	44	77	93	77	92	73	34	92	64	73	95
96	90	79	43	53	80	52	34	77	48	39	54	30	71	28	97	82	76	56	49	44	30	56	56	35
66	62	95	23	23	30	21	47	57	54	60	71	68	65	90	26	40	96	48	55	95	92	34	82	86
82	77	35	70	59	68	59	51	84	58	47	52	97	33	34	94	84	83	39	20	82	99	95	26	96
58	82	45	62	21	95	75	47	40	92	71	94	22	46	25	66	37	78	86	36	77	73	85	64	95
20	56	34	87	71	41	76	24	98	55	83	77	57	91	97	20	97	61	82	52	57	83	65	44	54
68	62	38	58	65	56	40	20	32	86	38	41	99	53	55	91	90	46	28	40	77	28	66	60	63
82	68	61	45	84	95	59	25	88	46	98	41	28	48	53	21	62	21	54	94	33	83	23	91	100
82	26	78	56	43	99	76	80	80	80	62	57	26	37	99	77	43	41	83	92	87	78	93	42	47
60	47	99	43	83	75	38	92	65	82	56	81	69	71	56	32	23	89	41	81	60	88	87	27	49
99	69	31	97	26	51	31	54	80	32	27	42	45	21	75	80	35	95	53	31	58	100	93	20	33
98	48	92	73	79	62	89	82	98	85	88	23	56	87	66	71	59	31	52	76	95	67	79	97	47
28	33	37	21	69	62	54	46	47	74	71	47	90	51	35	60	62	24	84	99	93	88	47	38	50
87	98	62	54	74	38	44	62	51	93	78	20	82	45	74	72	37	41	69	31	71	61	75	99	67
95	83	79	82	58	83	68	84	45	29	87	74	49	44	75	89	67	62	76	55	69	20	33	41	75
24	66	68	49	91	34	75	42	90	58	40	27	59	82	40	98	91	60	68	93	45	28	89	48	63
98	62	85	97	45	34	36	90	80	100	72	54	50	84	29	36	79	22	37	32	73	33	44	24	44
35	52	46	29	74	69	47	25	77	57	43	39	86	25	69	87	67	73	58	64	98	50	32	66	59
22	77	65	31	85	45	65	46	71	52	43	51	44	30	94	39	99	61	21	83	44	39	39	76	61
71	47	96	80	73	53	77	26	59	44	56	59	64	65	29	29	45	49	64	43	93	30	74	54	99
100	20	68	29	35	84	90	45	48	85	58	85	29	92	22	99	79	75	99	59	27	89	94	82	90
55	50	96	39	68	37	73	53	21	25	30	100	32	47	60	53	83	29	50	20	43	77	28	79	93
71	22	25	75	75	30	82	84	80	47	59	61	100	87	84	54	65	86	33	87	26	34	34	39	41
74	96	61	23	90	46	75	72	22	68	83	92	32	34	42	57	21	30	59	98	25	63	98	25	25
42	65	23	75	32	78	45	90	24	63	87	29	49	20	39	43	88	97	53	80	54	68	85	89	72
61	64	62	30	87	22	23	51	77	75	21	91	40	67	55	58	83	34	52	28	73	56	84	94	32
42	81	46	90	48	88	66	95	75	74	45	55	79	86	92	78	89	65	78	79	63	47	91	41	64
78	58	55	85	96	64	85	39	40	24	36	29	29	94	25	69	20	30	52	32	92	89	54	54	58
61	92	27	64	83	47	78	22	68	21	42	60	70	82	68	73	22	38	49	32	29	40	47	56	68
