64	95	85	51	68	43	43	54	96	62	62	30	52	24	91	67	51	85	26	85	26	60	28	89	58
37	24	43	100	22	29	27	76	70	36	98	35	32	91	47	78	22	85	58	76	93	25	53	70	79
70	53	83	81	74	70	59	34	47	39	20	36	97	79	92	32	38	58	34	43	44	72	53	87	35
78	46	42	43	31	54	53	31	36	43	92	40	45	91	71	36	93	92	69	76	44	54	31	46	53
38	60	33	24	98	42	51	35	90	53	90	98	90	54	95	96	96	89	82	93	40	90	90	64	31
98	82	96	44	51	69	46	47	91	55	69	72	95	41	81	40	89	78	60	84	61	27	91	21	32
41	58	43	70	20	40	54	47	60	63	92	36	20	65	97	69	81	41	23	46	84	49	91	21	45
96	53	31	22	71	27	36	20	49	85	55	23	99	77	38	99	57	21	81	33	23	35	36	77	43
97	26	24	51	88	35	29	21	55	34	82	44	92	20	48	32	48	63	27	97	80	53	21	75	87
89	90	95	20	68	91	66	91	59	64	37	98	61	80	58	90	66	55	79	27	68	40	57	33	69
96	75	87	60	25	76	61	95	37	75	72	30	59	77	80	90	22	95	96	95	59	87	89	50	43
25	90	84	93	42	88	82	38	88	28	38	25	91	65	76	33	55	46	24	95	68	24	48	29	87
47	20	28	31	23	31	48	56	29	85	24	41	25	77	42	51	64	68	67	24	37	40	95	70	68
92	39	52	95	84	86	79	49	68	93	49	61	22	51	94	100	44	55	76	43	27	21	39	29	54
79	41	51	97	84	61	84	59	51	55	33	77	32	88	43	33	41	86	80	59	69	91	45	24	28
20	62	80	47	53	99	75	73	41	66	33	95	55	44	94	28	68	90	67	23	99	64	55	49	21
55	73	97	95	31	80	30	26	92	79	94	46	49	59	71	40	80	62	100	37	45	64	22	90	90
41	98	73	78	28	29	42	89	41	97	22	98	62	83	54	30	73	84	74	81	92	21	35	91	42
63	51	22	38	39	53	51	62	20	33	72	78	73	38	98	60	70	77	51	63	75	30	61	69	27
43	38	42	90	87	62	56	72	27	51	42	88	56	88	58	51	69	90	99	41	56	37	84	55	59
55	84	77	41	75	57	36	98	91	69	53	79	96	28	34	35	77	46	40	28	90	67	21	23	48
61	90	53	62	100	100	90	74	63	28	85	78	87	29	81	44	82	95	79	48	49	32	48	20	99
54	44	39	77	29	88	68	43	73	83	76	24	62	92	84	23	23	55	94	40	54	37	91	29	35
32	39	61	75	37	33	81	74	59	93	54	20	63	49	29	49	100	40	35	43	26	80	25	49	96
99	73	99	84	41	98	50	32	72	92	88	61	44	80	21	22	77	55	80	75	26	78	35	48	23
76	68	85	56	34	57	65	71	46	84	81	36	39	80	79	50	63	67	34	81	47	92	81	76	87
78	99	38	76	84	62	72	62	44	97	66	21	95	60	81	62	42	67	91	97	89	40	51	68	24
79	26	23	90	48	86	60	65	41	23	90	59	47	55	65	39	41	29	49	81	53	33	33	75	75
84	75	58	57	42	39	62	68	87	45	64	66	67	98	60	62	46	57	90	29	20	85	88	76	87
57	82	51	58	67	27	27	83	41	28	27	30	88	83	91	25	45	40	58	89	91	27	21	53	53
76	23	47	20	74	85	55	85	49	87	71	72	41	52	58	88	38	44	26	42	30	51	71	71	98
98	48	40	77	70	72	88	91	55	79	31	92	78	77	67	62	23	35	73	31	26	89	81	39	30
89	53	93	40	61	67	53	60	98	32	48	21	61	34	68	33	24	100	75	77	29	92	76	91	21
21	50	88	84	92	62	36	90	50	84	83	46	81	40	33	91	24	59	34	98	57	32	64	51	77
28	76	29	74	61	56	48	57	91	74	65	24	61	63	73	89	78	87	42	43	96	24	90	75	29
43	68	34	72	99	56	100	98	78	85	20	51	46	89	68	92	70	66	56	55	83	33	93	21	37
21	74	68	20	41	75	79	23	63	66	62	78	100	42	44	26	94	59	44	22	86	60	79	75	59
68	95	57	32	76	24	58	72	92	85	68	75	97	20	50	24	44	25	65	77	40	57	36	91	38
71	46	35	42	68	64	20	40	77	78	46	64	66	91	52	97	75	33	96	78	57	68	40	52	65
67	91	39	47	74	70	98	44	97	33	57	23	48	33	70	84	60	93	97	81	62	29	31	57	49
