51	63	25	60	95	62	44	97	32	78	75	66	49	64	48	34	91	35	39	20	62	30	45	20	33
75	48	58	35	93	28	31	77	50	79	65	94	38	54	62	67	30	33	73	94	99	36	77	25	36
74	73	95	51	100	20	50	71	69	50	20	61	52	99	98	44	27	90	26	85	61	23	88	97	49
21	93	82	27	33	37	35	34	55	58	53	46	81	97	100	59	49	63	31	98	39	97	31	68	79
23	86	43	36	90	76	59	44	79	39	76	84	43	91	90	100	84	80	63	57	73	52	100	50	77
67	40	49	21	68	89	44	91	42	37	53	40	50	77	24	63	94	49	93	28	48	60	91	80	51
44	43	39	78	96	33	27	38	85	43	36	25	92	48	97	39	40	99	26	72	35	63	36	44	61
68	95	71	98	79	54	32	47	85	63	90	39	76	25	74	57	82	47	57	47	57	76	66	87	37
20	38	72	57	83	28	29	70	42	96	38	85	89	27	86	71	71	38	37	37	59	36	66	86	89
84	54	54	40	25	34	93	89	36	50	94	34	71	89	54	34	63	28	29	90	88	79	82	55	48
66	71	62	55	75	95	47	32	69	64	66	63	51	49	90	80	31	78	63	100	61	66	86	67	96
64	54	39	30	41	87	100	97	49	20	81	51	73	71	51	21	46	85	41	60	42	44	45	87	70
96	36	39	36	56	49	91	34	36	59	39	85	83	97	66	79	55	74	37	64	47	75	98	43	37
90	63	70	89	80	71	88	53	96	78	89	64	81	98	31	70	92	29	98	91	42	100	79	31	98
72	100	26	36	74	26	35	97	91	76	82	44	55	36	85	20	76	30	93	86	51	70	22	50	23
31	100	43	32	79	93	94	98	87	93	36	93	84	67	84	64	57	54	80	97	52	41	55	99	100
23	38	54	36	43	49	43	68	37	63	82	31	21	74	67	22	50	39	45	24	72	28	64	41	55
24	72	21	44	91	46	80	57	45	22	95	21	34	29	42	37	36	33	40	70	95	30	31	63	31
95	85	39	70	32	70	28	85	28	96	81	26	73	73	92	98	85	61	73	22	78	20	39	21	91
88	98	30	63	63	48	86	85	88	43	43	62	61	95	94	66	34	83	32	27	26	42	52	65	83
28	57	48	30	88	95	79	65	77	73	28	88	92	34	61	63	56	20	20	49	53	22	83	34	51
26	25	51	25	54	52	80	40	59	79	98	22	55	68	74	75	28	56	60	21	57	87	26	50	45
90	88	77	81	83	100	96	53	35	69	33	52	73	51	58	49	72	33	61	63	76	86	96	53	43
87	22	42	72	45	30	29	95	87	68	93	61	80	64	26	69	45	99	38	82	21	28	44	22	40
40	50	32	46	27	34	49	38	39	44	62	95	66	82	76	95	88	82	96	21	50	53	52	44	37
65	99	22	84	90	64	38	83	43	56	81	60	25	22	55	55	98	95	94	62	58	59	96	69	71
92	54	66	47	33	68	80	64	46	33	31	71	94	80	73	47	61	23	88	33	66	45	60	83	100
74	70	49	99	99	45	70	28	57	93	51	76	69	82	90	34	71	73	81	23	20	40	96	61	90
59	40	55	77	53	36	77	85	46	67	21	31	78	29	72	87	73	77	82	74	58	81	45	67	28
63	69	26	96	39	67	79	39	77	55	28	97	57	22	59	95	57	90	81	87	49	60	80	92	24
81	41	90	51	77	98	79	59	56	83	54	83	65	20	82	48	89	93	40	55	84	61	21	29	79
84	26	98	65	51	21	26	45	72	42	29	79	21	20	26	28	71	50	30	20	48	58	28	59	34
36	44	66	56	77	48	59	86	43	100	91	49	51	71	29	69	34	85	83	51	49	94	20	75	62
48	54	91	96	65	60	46	26	93	24	43	86	98	20	47	82	64	24	85	32	81	87	87	82	47
78	96	22	22	67	25	62	64	38	36	36	60	37	29	91	98	75	68	49	82	37	47	74	85	85
47	42	86	29	46	38	82	97	62	75	27	55	82	33	35	100	22	57	32	22	28	68	45	85	29
55	80	58	45	27	29	98	68	35	25	85	88	49	94	54	40	66	23	39	34	43	36	28	87	76
60	58	57	68	20	36	98	32	75	88	53	69	23	86	73	79	92	98	82	81	30	45	65	89	67
46	81	35	100	96	58	55	67	100	78	73	94	49	89	59	54	40	44	52	64	88	97	93	43	39
78	78	36	85	75	58	78	85	45	51	64	70	55	21	95	38	75	100	28	85	52	70	91	42	85
