86	57	23	89	96	41	67	29	76	86	21	69	71	78	99	45	54	64	35	28	59	93	78	97	59
82	37	95	41	42	58	49	79	67	32	92	81	57	65	98	74	42	47	33	33	72	98	69	57	20
38	24	41	31	77	35	36	93	94	27	55	60	98	67	60	68	85	35	61	96	48	79	98	22	83
39	72	89	76	57	23	95	93	28	32	34	48	90	72	73	31	67	82	87	34	84	43	53	79	56
96	35	75	25	83	88	25	97	30	40	50	22	89	51	23	58	52	41	30	33	43	68	21	55	52
30	35	37	76	44	67	32	60	68	89	62	88	64	86	38	28	50	74	45	24	23	96	99	42	52
31	71	72	91	57	32	85	92	29	21	98	49	67	38	41	23	83	76	90	21	78	59	26	64	89
48	82	55	76	79	87	60	33	100	85	76	51	99	93	50	24	31	69	70	96	31	65	47	74	96
26	100	35	49	73	69	82	21	24	57	54	53	51	68	40	79	60	29	37	37	90	51	91	91	85
41	87	69	37	40	51	33	55	28	30	58	80	21	51	62	45	73	54	63	58	56	85	72	100	60
74	41	65	35	76	21	74	34	65	25	69	59	96	36	56	22	86	44	84	43	58	75	62	34	31
60	60	70	58	26	89	31	87	86	53	48	27	65	32	75	89	71	26	28	23	86	35	25	39	71
37	59	38	36	53	20	44	41	96	24	88	83	47	52	83	43	69	62	63	95	59	100	100	93	81
64	26	95	95	39	54	95	72	26	27	56	94	34	63	31	34	34	68	70	78	47	59	33	45	20
65	97	51	92	32	51	21	68	37	73	28	81	82	59	83	49	29	96	82	34	90	63	45	40	45
33	26	55	79	75	37	69	38	45	20	76	44	71	74	74	83	94	84	43	79	61	76	90	85	58
38	86	28	86	36	97	94	86	88	75	45	35	39	84	92	73	51	57	29	82	76	61	66	69	97
27	27	76	27	38	95	31	35	37	60	43	92	25	40	66	22	81	72	65	40	84	37	57	78	96
84	49	45	23	35	49	76	63	78	26	88	94	66	86	73	95	79	91	52	41	31	98	40	72	73
78	97	40	43	96	65	55	51	35	20	72	96	75	79	34	68	29	70	70	51	32	58	55	56	39
88	81	50	66	55	60	35	51	66	86	32	38	76	31	63	78	87	70	94	31	95	81	53	36	86
53	97	77	46	20	50	61	76	80	50	55	96	27	38	42	50	55	82	57	81	92	62	93	42	67
27	52	42	77	83	87	58	66	54	92	85	32	91	33	54	54	56	32	22	51	94	28	99	60	62
95	26	82	27	84	55	30	77	79	92	40	65	77	44	57	40	76	71	68	35	80	81	32	95	93
79	77	44	38	46	30	60	89	77	62	49	63	51	34	54	52	36	37	65	98	77	95	62	71	66
23	73	96	91	88	30	66	77	83	51	67	81	40	91	75	26	96	41	63	56	24	29	94	53	57
40	25	100	56	41	41	54	62	81	33	39	82	53	33	26	63	79	55	29	87	85	70	52	32	55
73	52	81	62	22	95	32	72	63	84	86	86	53	30	56	32	48	88	39	51	23	57	100	62	33
71	89	80	24	90	69	41	88	75	70	88	51	53	20	27	89	44	70	83	74	32	75	61	21	41
80	21	57	51	76	84	97	37	98	68	26	78	48	29	35	83	41	70	81	35	33	24	68	79	71
20	31	32	45	80	55	51	58	74	72	52	91	70	87	54	45	64	27	51	20	77	46	44	23	97
46	51	45	62	45	55	78	55	37	59	95	47	49	79	59	94	20	34	57	32	75	73	49	48	73
67	55	49	78	46	49	27	23	98	63	90	55	89	85	28	83	81	58	100	86	62	77	76	68	64
89	28	25	94	24	29	75	46	82	91	36	73	86	76	95	47	26	21	71	55	94	20	50	68	46
23	89	37	43	80	43	51	83	86	69	35	26	66	42	93	59	62	41	47	63	70	53	57	66	81
85	37	65	35	46	45	73	52	59	24	30	45	87	45	22	72	71	63	44	65	94	50	37	55	63
79	41	52	39	37	77	60	29	92	77	66	30	96	77	25	34	51	90	67	58	51	97	79	89	91
39	50	85	53	86	70	35	28	90	41	58	81	100	42	57	97	95	77	54	80	43	39	68	26	29
25	22	84	49	47	61	92	53	56	83	78	82	75	73	44	36	65	65	86	93	44	88	83	54	39
70	40	35	93	42	33	95	24	69	48	97	69	70	49	58	88	46	20	69	31	78	48	96	25	73
