32	53	35	64	99	27	26	63	21	39	47	74	46	99	95	52	61	87	35	79	20	97	44	56	49
22	94	71	49	39	34	25	75	62	73	32	91	58	42	34	24	29	66	73	61	42	29	25	53	80
74	41	68	85	50	44	59	98	70	59	30	63	58	88	77	86	75	40	98	74	44	37	30	41	71
86	54	20	57	90	21	59	61	93	36	86	44	81	64	50	73	22	20	36	36	29	44	53	22	98
33	37	93	48	28	28	27	90	63	68	31	75	21	40	88	76	56	44	30	41	92	44	37	63	67
96	96	75	91	45	27	61	84	88	70	76	74	95	77	32	45	27	56	41	91	74	33	80	49	85
89	26	42	91	44	95	65	52	20	93	52	77	64	35	50	56	96	41	69	26	52	97	59	36	89
97	68	72	96	95	78	72	78	48	38	97	51	100	98	89	79	25	83	77	69	86	90	41	68	99
85	72	38	99	55	47	44	40	23	54	47	51	37	34	99	48	60	25	70	29	60	44	65	80	86
52	53	33	51	93	23	82	22	34	33	38	61	46	88	40	49	69	27	68	86	96	75	35	33	55
100	85	92	53	49	47	91	82	75	40	42	55	52	82	69	77	97	57	52	86	46	46	84	87	67
84	21	66	35	24	87	39	97	35	83	28	71	96	63	64	43	47	46	94	31	55	94	50	25	31
72	89	74	79	91	31	29	21	59	22	86	43	87	90	55	97	29	64	74	65	32	57	50	73	65
45	97	86	88	65	31	34	59	20	28	71	65	57	94	55	56	77	60	90	70	40	55	25	74	87
38	27	81	60	85	62	71	99	59	33	37	39	82	36	36	71	87	25	30	90	35	28	31	93	83
69	96	66	71	96	47	43	86	77	87	53	61	76	51	55	46	67	69	25	76	94	85	82	75	35
30	39	93	68	70	92	64	54	69	85	42	33	51	61	51	59	64	63	69	70	83	21	51	99	74
56	21	93	64	98	43	83	31	75	26	96	90	48	48	44	80	52	68	80	53	32	83	60	75	46
22	65	51	29	39	64	52	21	91	89	56	63	56	82	40	64	36	66	85	83	35	45	100	30	69
27	39	52	53	85	22	81	43	85	75	25	69	88	85	71	82	54	93	71	88	83	76	72	56	34
77	94	83	51	96	49	62	36	34	86	59	76	71	82	54	25	51	99	60	56	92	84	65	74	84
50	78	89	33	21	79	88	76	37	61	40	45	54	63	33	66	75	74	56	49	64	96	49	86	35
48	30	74	83	54	68	59	48	36	51	83	85	34	42	61	78	27	35	25	79	43	62	72	73	62
94	67	31	76	71	45	71	84	32	37	96	31	22	94	88	52	93	31	78	39	52	56	57	37	94
76	39	95	100	20	52	39	55	79	83	46	81	90	89	58	58	89	100	88	28	86	79	68	46	81
62	76	60	96	21	31	35	97	80	25	42	90	95	45	100	52	42	50	83	57	84	86	99	32	96
59	89	34	93	51	48	67	93	74	60	23	100	48	49	94	48	65	52	91	20	83	29	72	94	87
100	37	57	88	79	52	60	49	96	83	31	82	51	50	42	66	42	87	29	72	49	21	20	22	35
43	21	37	27	99	89	44	65	45	77	82	91	36	27	67	90	38	54	83	66	44	87	81	99	89
48	47	53	75	28	80	67	78	28	38	45	91	51	33	82	91	34	23	47	96	52	87	31	62	36
60	87	83	34	42	81	77	81	80	89	32	88	77	79	96	20	70	45	60	57	67	36	28	21	95
37	39	55	75	78	46	89	79	47	88	70	20	92	20	78	27	36	75	49	42	37	94	50	76	92
32	99	31	29	22	25	94	80	30	26	92	75	39	72	29	65	59	40	96	86	71	71	20	71	43
35	63	46	97	49	81	57	89	74	48	33	24	38	99	50	77	54	73	70	83	22	92	48	41	73
43	20	84	22	84	20	63	78	25	23	20	67	32	21	91	29	37	98	88	70	58	24	42	99	61
31	30	85	65	89	53	67	51	75	90	82	37	46	20	45	53	47	82	76	22	64	57	67	91	74
84	88	30	85	81	54	93	88	60	35	50	58	93	67	37	82	43	98	23	62	74	32	35	74	56
95	42	77	65	23	73	84	71	91	57	26	85	71	24	95	68	21	28	77	71	48	37	66	72	92
49	76	63	21	85	38	26	74	59	88	60	60	75	54	91	59	41	66	47	53	73	77	92	77	66
62	65	31	50	20	64	29	44	82	92	77	61	53	81	82	61	94	86	88	71	43	79	61	39	73
