38	62	90	22	81	77	68	93	99	51	59	24	35	60	45	25	25	83	90	37	43	73	71	33	91
69	35	89	45	90	49	74	26	21	95	86	33	42	33	77	29	86	47	33	42	30	24	37	83	23
83	74	20	32	55	75	54	66	65	84	20	58	90	63	62	28	51	100	30	95	73	60	34	42	98
46	30	48	69	76	71	63	71	24	34	27	20	29	69	46	50	97	90	78	52	79	95	79	36	37
63	84	36	33	43	29	23	34	45	90	58	50	40	75	30	55	71	27	38	50	97	43	56	22	70
23	23	74	87	96	50	49	99	92	79	100	52	66	69	63	33	74	88	27	93	93	47	63	21	21
90	71	34	75	88	87	55	91	68	60	66	35	62	94	24	25	25	56	82	36	66	41	81	73	84
78	66	94	45	95	51	21	49	89	26	59	54	80	24	92	76	76	66	53	52	53	28	48	65	90
77	83	52	52	40	47	40	59	82	68	53	81	76	24	46	53	92	50	21	71	31	64	60	23	97
60	78	96	24	93	54	62	32	23	81	97	41	70	80	84	50	85	52	34	100	99	49	89	52	51
89	38	58	59	55	64	50	84	78	27	67	36	57	40	29	71	35	35	32	50	65	95	27	71	37
84	85	39	66	94	75	37	52	48	63	71	89	23	83	44	51	47	72	94	41	62	56	35	39	56
82	33	76	51	54	35	36	23	31	93	38	87	46	78	93	42	96	29	34	85	40	53	46	42	22
81	54	54	27	33	97	70	47	51	26	72	69	25	31	76	50	79	82	35	26	79	78	42	38	90
25	35	37	79	46	67	96	92	56	59	73	78	31	79	99	33	79	73	80	79	91	64	76	84	84
36	83	51	94	25	57	95	62	59	76	64	77	73	85	72	67	92	69	66	95	92	20	91	21	30
84	32	33	76	55	72	39	73	75	22	52	84	84	43	89	22	48	56	57	99	82	70	29	35	52
47	30	97	74	53	95	37	98	53	58	21	90	41	94	74	98	43	54	69	87	96	49	86	34	87
24	90	74	75	34	65	44	98	84	70	30	64	87	96	65	75	38	99	20	76	23	91	98	42	59
70	52	80	84	82	45	37	21	90	57	64	83	25	88	21	81	35	20	99	25	100	69	72	43	65
90	52	39	36	96	94	36	96	71	45	46	90	90	62	73	23	97	69	27	30	67	58	23	23	97
30	82	32	29	60	32	71	94	28	97	52	35	33	29	21	67	80	72	79	23	53	48	71	40	42
96	29	90	23	28	41	91	87	64	89	43	73	79	99	54	92	69	91	67	73	29	87	26	69	77
59	38	71	96	90	88	87	25	91	61	55	93	28	48	50	83	83	81	37	95	89	57	67	26	60
60	47	76	81	44	70	55	93	42	51	97	77	89	42	47	49	77	99	69	85	22	69	77	73	54
84	51	56	50	26	91	69	95	36	86	62	70	51	43	44	70	76	91	58	99	47	85	93	58	93
93	66	87	78	66	80	26	40	61	21	24	52	67	76	58	23	29	95	99	56	44	23	71	92	28
32	69	97	55	48	41	69	85	82	46	64	97	21	87	99	72	35	38	98	57	26	31	69	81	53
52	63	54	38	75	60	81	43	99	52	64	58	35	47	97	65	70	54	45	46	89	44	89	43	75
42	48	65	66	83	45	39	56	69	45	69	32	58	44	97	83	51	76	20	32	71	50	95	99	36
67	45	37	45	68	96	97	48	60	51	90	31	88	81	56	54	65	48	75	55	61	68	79	23	85
35	69	47	53	39	66	31	90	48	46	63	99	51	83	91	22	57	54	65	49	28	74	71	65	36
72	46	91	27	84	22	21	87	65	33	78	58	39	50	61	46	60	37	60	67	93	37	20	27	82
56	74	74	28	92	47	35	29	26	52	77	90	46	27	53	57	39	63	82	57	89	59	71	79	84
78	60	56	43	55	34	46	31	33	95	63	67	30	62	45	39	63	84	70	95	24	47	23	94	89
74	57	25	21	80	69	30	77	68	62	35	74	42	81	60	98	86	76	56	90	31	79	20	75	91
99	90	87	49	38	84	30	22	85	42	52	100	99	58	98	43	77	54	64	82	93	65	38	66	96
79	33	47	80	94	69	51	100	79	43	32	44	34	52	61	41	64	69	66	63	50	56	22	62	32
69	55	34	46	61	42	59	44	99	57	71	46	66	28	21	97	82	53	67	90	34	61	59	62	47
45	60	36	92	41	67	88	89	72	43	20	45	38	75	46	23	61	47	89	65	56	23	60	26	91
