63	90	54	57	40	100	54	54	91	48	41	31	40	47	46	74	96	98	86	26	48	69	66	55	100
43	70	70	45	49	96	81	30	63	68	43	45	45	54	77	44	97	79	74	49	34	26	95	30	38
30	65	20	59	23	85	65	60	56	40	70	59	21	87	37	60	32	68	93	61	36	43	32	36	65
49	24	21	39	27	51	67	85	64	28	73	86	22	97	65	42	68	98	74	94	48	44	66	95	65
85	46	70	49	61	36	99	80	39	32	71	51	55	80	84	44	43	99	53	59	64	59	89	69	49
44	86	81	34	67	63	30	80	59	87	75	39	33	39	38	47	53	84	24	96	86	59	55	54	57
21	84	75	52	86	79	52	41	47	68	40	83	98	49	62	62	69	32	38	75	92	25	68	67	77
33	95	100	47	31	86	77	22	70	99	52	93	45	62	30	81	67	70	28	70	75	71	92	60	85
36	47	31	64	54	31	61	44	86	83	91	96	33	76	78	97	70	80	57	35	25	40	77	96	95
67	35	27	36	52	24	32	42	65	58	74	59	77	87	46	53	44	50	97	57	100	98	53	36	61
69	35	55	54	21	32	89	99	82	36	32	98	95	62	28	86	67	77	61	31	37	68	27	49	92
81	83	82	93	55	25	65	83	26	41	46	30	50	62	26	31	40	65	67	21	100	65	77	65	76
50	35	79	44	21	54	77	35	60	52	85	73	50	58	74	37	29	20	37	80	98	46	86	35	31
62	89	32	55	82	23	87	59	53	93	99	35	71	43	37	77	68	81	20	72	32	87	31	35	71
73	91	44	37	24	61	61	61	98	61	50	50	63	56	66	53	54	36	28	93	43	63	73	76	62
33	42	20	70	75	93	37	60	24	68	71	63	74	82	39	23	64	74	72	74	39	78	100	100	36
29	46	66	23	85	55	88	53	63	70	73	31	94	66	63	49	24	82	87	70	20	37	87	86	20
22	89	30	42	73	63	86	67	99	68	83	21	48	54	71	50	45	100	68	37	31	64	93	79	38
31	100	100	89	42	37	61	74	69	84	58	90	54	23	86	70	82	41	29	65	97	82	48	80	42
74	82	88	21	45	29	44	88	99	61	30	89	95	30	46	46	87	43	90	56	35	59	80	91	78
63	47	23	63	60	83	62	74	50	92	91	25	62	78	55	65	92	30	98	64	89	59	87	49	49
40	94	74	65	87	85	34	61	61	27	41	65	60	58	37	28	42	34	60	53	97	21	30	54	79
94	55	46	79	33	96	44	69	41	28	44	85	73	48	34	76	32	41	71	42	66	83	83	43	92
24	89	52	52	56	20	53	95	20	28	66	21	70	68	91	90	31	54	73	45	67	47	34	96	28
85	58	38	63	49	27	29	41	60	32	51	38	34	78	98	73	40	44	27	86	41	74	87	52	90
45	47	37	60	60	93	81	32	88	72	97	98	96	47	96	55	80	65	84	73	21	28	54	70	79
71	50	20	83	74	91	96	66	49	49	74	67	20	27	76	45	59	59	69	60	59	55	97	68	75
61	74	41	51	57	55	68	50	35	87	57	62	23	93	44	31	60	23	40	73	89	35	50	69	72
51	28	60	48	23	41	86	52	35	68	49	40	71	73	71	33	63	87	41	46	56	65	28	99	27
21	89	21	74	31	53	70	84	99	53	48	83	76	72	88	64	30	48	96	89	43	91	48	100	25
30	62	92	72	42	74	90	34	23	48	69	87	61	48	43	58	99	76	40	84	32	53	32	77	35
97	99	92	41	93	24	39	81	23	50	39	47	28	44	60	61	58	22	40	31	27	98	89	42	34
74	32	85	89	23	29	33	35	54	64	45	99	42	74	90	86	95	76	74	53	53	96	95	21	89
29	65	56	52	52	27	49	63	99	31	89	21	55	37	24	36	39	64	91	32	50	84	39	76	60
69	31	94	61	24	75	84	25	39	28	66	100	31	36	52	93	30	29	28	99	87	81	74	52	65
45	53	68	36	41	85	34	49	69	26	74	39	92	25	68	31	80	85	58	61	21	92	20	34	58
79	67	49	65	92	59	22	83	84	60	36	31	46	29	31	55	49	84	76	46	91	41	72	77	70
90	48	51	53	67	36	21	81	86	88	50	86	90	58	47	38	99	42	55	30	81	88	25	34	68
58	84	89	20	76	61	91	76	54	46	62	68	70	29	64	35	92	62	49	44	59	84	57	21	96
58	84	96	100	65	46	40	37	20	93	27	32	24	33	90	62	53	47	60	33	68	37	97	48	46
