40	24	57	66	24	52	58	95	28	42	100	38	43	79	78	42	60	29	41	31	78	84	41	25	23
76	61	38	35	67	49	90	64	54	86	44	66	82	94	39	28	99	89	78	79	48	70	48	70	63
30	93	87	42	99	95	95	34	100	84	25	84	56	56	46	61	45	87	93	94	21	55	73	23	24
80	89	90	58	60	36	94	25	77	25	86	65	72	35	97	66	54	43	99	42	35	88	28	67	67
43	26	49	29	51	74	28	48	37	74	28	70	25	57	73	66	79	74	30	39	82	54	42	51	47
65	84	90	74	75	75	77	36	21	56	75	24	37	89	30	96	42	37	50	49	61	39	50	47	98
28	88	81	94	70	81	47	34	23	85	59	33	25	34	43	47	76	41	83	63	78	32	51	43	85
76	87	41	36	48	56	88	44	86	96	31	46	45	77	73	37	40	73	80	85	64	83	87	55	100
92	65	68	43	37	46	86	64	91	36	65	33	87	49	85	41	72	41	40	94	51	75	29	86	70
52	77	46	27	36	80	73	99	94	57	97	32	53	21	31	90	32	73	80	65	76	68	28	81	22
96	78	88	28	85	74	84	96	74	26	63	59	37	75	48	66	99	20	67	52	87	54	21	88	65
56	32	83	93	92	47	49	74	74	57	70	51	78	45	55	90	89	26	96	75	69	49	95	41	85
29	53	67	27	58	43	86	45	39	81	33	27	83	24	76	40	93	80	60	87	98	60	88	82	49
37	83	98	26	67	92	85	60	64	55	51	48	45	33	25	47	22	45	62	29	79	20	76	29	54
100	69	78	56	99	36	86	50	21	40	99	81	99	31	21	79	65	83	97	100	80	90	71	28	59
65	58	31	73	60	89	51	96	94	64	55	90	90	43	61	71	48	96	55	87	64	55	91	85	57
35	50	79	68	60	21	96	54	38	54	58	69	36	100	36	31	37	65	29	40	59	67	24	75	87
60	35	54	95	89	89	70	37	64	68	55	38	60	92	62	56	51	78	62	76	40	87	24	37	37
42	26	100	99	59	25	93	91	72	56	99	42	32	63	66	52	49	27	27	68	77	26	57	69	49
34	98	38	53	95	83	44	21	78	59	66	87	34	86	91	48	41	75	50	63	61	46	72	97	85
43	84	96	49	37	38	86	25	60	61	59	88	77	56	66	60	54	53	30	31	91	83	66	26	79
79	25	26	42	70	74	81	73	59	86	84	52	95	37	88	24	74	89	63	25	32	41	41	92	64
48	62	30	73	82	67	78	72	34	57	48	64	97	28	92	71	70	25	72	24	94	81	64	32	28
97	82	85	99	94	93	81	78	87	46	41	65	61	36	56	26	34	81	35	42	83	70	79	44	87
83	56	52	81	100	72	54	78	86	79	58	28	56	40	29	26	56	70	79	62	50	70	82	77	43
92	40	71	71	57	43	38	26	53	71	47	83	69	21	67	89	69	54	37	64	33	75	80	47	49
44	20	23	60	40	27	45	61	43	24	53	98	96	65	88	87	34	32	64	28	85	83	28	21	100
93	91	58	30	86	32	37	98	76	93	97	51	77	32	49	90	56	52	25	23	20	62	90	60	37
37	45	87	21	72	29	81	97	43	65	44	85	85	49	84	72	88	76	94	78	27	97	86	85	53
53	80	87	27	30	20	86	56	42	81	95	75	83	51	32	34	79	99	90	76	61	86	48	43	27
98	85	73	44	74	97	29	32	40	52	78	89	55	28	22	75	74	67	99	67	31	35	20	85	77
100	46	28	86	97	85	69	22	40	95	55	62	54	74	65	76	68	98	85	81	95	44	40	97	67
57	84	56	23	22	80	35	88	100	27	48	44	95	49	41	96	80	57	94	65	84	76	21	76	22
76	46	82	59	54	46	55	52	35	47	51	80	54	40	33	20	96	83	61	93	28	66	97	83	31
77	88	82	35	57	53	75	25	69	21	62	80	67	100	52	22	80	32	39	61	57	65	26	90	46
58	85	36	24	30	68	85	26	48	35	40	79	52	37	60	95	92	57	86	96	23	22	75	96	90
75	59	46	24	54	52	67	89	62	89	56	64	99	39	85	56	49	29	34	87	47	38	29	92	39
83	81	31	30	42	63	90	92	28	92	95	40	62	79	81	66	74	52	74	77	44	64	42	34	42
35	40	56	72	41	95	84	29	73	82	56	79	79	69	45	37	66	24	73	25	78	43	74	29	27
98	92	38	62	89	90	38	93	53	72	42	97	69	47	41	60	93	54	25	74	44	93	35	58	20
