38	77	65	62	25	50	62	74	72	38	86	42	72	72	58	100	71	48	37	47	23	21	82	53	91
90	68	59	80	66	46	97	61	93	49	26	40	61	57	45	46	63	27	62	76	52	22	87	39	41
85	41	44	40	71	25	62	72	90	97	64	78	40	65	43	93	21	69	24	46	63	33	65	68	38
36	79	29	73	30	75	52	59	82	50	84	74	61	65	48	26	49	33	79	44	71	40	89	45	37
28	93	69	60	80	57	52	69	89	31	53	76	77	92	58	75	75	73	96	50	82	64	26	58	26
74	53	99	45	27	88	62	72	90	29	64	42	33	65	78	75	100	26	33	51	64	94	48	56	46
66	49	71	96	45	34	54	44	47	32	86	57	78	35	61	21	91	74	58	44	40	81	49	74	37
72	84	21	69	75	38	89	87	37	64	81	72	47	65	91	42	92	70	52	66	83	89	98	30	29
81	46	40	84	24	66	33	34	60	87	60	48	51	38	33	95	29	34	56	39	33	85	55	80	22
89	91	58	97	57	33	73	97	62	93	35	52	30	47	47	91	57	37	76	60	67	95	49	52	97
53	96	71	96	27	74	58	34	65	79	57	65	43	78	73	78	49	30	64	55	55	43	62	32	99
73	56	97	89	68	26	43	49	47	89	60	49	87	78	89	59	21	53	23	76	81	67	68	70	34
83	54	100	52	32	55	31	25	42	78	87	50	88	28	49	60	28	45	68	96	39	42	42	91	86
54	55	50	86	96	78	78	51	65	56	77	67	58	61	44	74	63	92	93	76	40	28	35	57	21
42	61	36	84	45	72	93	99	37	58	67	68	51	53	53	65	30	66	50	38	68	20	37	96	24
90	89	99	83	37	72	49	89	31	57	67	24	34	40	93	59	62	72	36	40	32	100	46	54	95
72	51	26	69	67	33	23	82	83	81	49	73	93	91	97	83	41	26	75	91	70	49	65	99	91
48	39	66	76	37	54	53	59	25	44	32	92	65	67	97	20	76	89	100	81	31	44	79	30	62
89	33	55	32	92	84	99	59	80	29	26	69	90	34	94	55	36	45	45	96	79	33	43	74	33
36	94	95	43	45	26	25	43	40	25	63	48	70	66	59	81	94	54	80	89	67	75	27	21	44
38	72	82	22	93	77	86	64	81	22	99	95	56	24	46	22	33	40	39	97	63	65	34	87	59
46	56	81	38	76	33	48	53	64	33	49	21	26	32	92	74	29	45	95	88	67	54	55	94	82
40	82	20	34	68	95	45	26	54	30	68	25	87	83	83	73	93	49	67	72	24	44	71	88	89
24	56	69	28	28	50	74	26	81	30	74	56	76	91	97	42	94	39	68	96	49	49	63	94	82
90	38	21	55	79	61	42	44	22	71	79	37	21	62	34	79	57	39	39	77	23	50	49	100	76
27	55	63	95	36	94	87	28	65	87	63	54	23	95	92	85	37	83	78	45	72	83	67	45	56
71	22	60	94	46	100	94	21	89	41	73	87	47	90	82	87	91	35	76	75	20	69	28	31	40
20	56	35	22	29	50	86	40	37	87	85	26	29	96	84	83	42	42	25	98	58	51	39	81	20
36	48	100	52	29	92	98	63	48	22	58	46	27	99	27	40	81	93	21	67	38	47	84	51	26
42	35	60	72	71	51	50	22	59	53	44	78	33	41	63	47	45	32	63	54	84	93	37	80	78
44	83	21	52	97	50	28	45	50	67	46	64	43	58	99	92	50	23	85	47	68	76	94	75	96
56	35	22	81	99	80	74	66	63	78	33	40	78	87	74	90	70	46	67	40	81	69	73	84	86
75	26	90	32	58	95	46	96	62	84	98	62	57	46	46	41	59	95	89	74	52	67	32	67	96
91	94	33	45	95	43	89	74	30	41	42	82	59	57	78	35	26	43	63	77	85	45	30	88	32
70	82	97	61	21	98	89	42	72	40	47	65	78	81	86	57	35	60	95	21	75	25	33	52	96
24	72	73	90	82	53	31	65	30	25	37	32	72	22	27	34	97	33	97	97	66	50	90	87	68
39	94	80	80	98	43	44	29	24	57	60	64	80	98	61	80	79	79	46	98	43	97	86	57	26
56	87	38	48	70	78	88	47	78	69	61	24	86	61	46	42	89	81	40	83	57	64	61	72	47
63	23	71	91	48	32	95	59	56	90	26	47	68	97	20	72	97	83	43	90	51	20	94	82	68
77	75	91	55	82	87	75	40	86	29	73	89	36	45	93	28	79	53	55	73	48	59	29	45	67
